ssn,staX,staY,zoneUTM,dc_0_mean,dc_1as_mean,dc_0_med,dc_1as_med,dc_0_unc,dc_1as_unc
75,409.3824134202946,4498.936102519641,54.0,-0.009420599551965033,0.14640210346505034,-0.009643361277832545,0.14541856969617956,0.025840769735778046,0.1543720026537559
76,432.2908893266161,4514.445305024319,54.0,-0.009420599551965033,0.20714200387275747,-0.009643361277832545,0.2044713816570416,0.025840769735778046,0.14777886388022865
77,492.89260402339454,4537.916828260732,54.0,-0.009420599551965033,0.024038700451279683,-0.009643361277832545,0.024182899144131298,0.025840769735778046,0.16509343089360215
78,442.1326126035325,4553.206528131934,54.0,-0.009420599551965033,0.20452524856172055,-0.009643361277832545,0.2072179664707395,0.025840769735778046,0.16444665692160954
79,493.1570022965957,4505.480440009388,54.0,-0.009420599551965033,0.3111650751158887,-0.009643361277832545,0.29968016978423656,0.025840769735778046,0.16353222072754406
80,492.7167606133789,4597.298731191927,54.0,-0.009420599551965033,0.06062394929908379,-0.009643361277832545,0.0600945748908944,0.025840769735778046,0.14627975489006148
81,499.1284447513814,4564.733863047741,54.0,-0.009420599551965033,0.14317116170094973,-0.009643361277832545,0.1381376288981617,0.025840769735778046,0.15110208604842618
82,508.7065167837801,4522.821433130314,54.0,-0.009420599551965033,0.12667698444389683,-0.009643361277832545,0.12287446790655163,0.025840769735778046,0.15547990074939008
83,531.4531433032308,4535.094421349946,54.0,-0.009420599551965033,0.11334735921544156,-0.009643361277832545,0.1103237790809618,0.025840769735778046,0.1664271789568926
84,417.5417981826776,4510.920120596271,54.0,-0.009420599551965033,0.21204003434265534,-0.009643361277832545,0.21022256289009975,0.025840769735778046,0.1521002660024515
85,441.93857113184015,4512.542727438793,54.0,-0.009420599551965033,0.06609831850737047,-0.009643361277832545,0.0672313578376921,0.025840769735778046,0.15245432771327297
86,445.0125303850925,4496.766849919227,54.0,-0.009420599551965033,-0.050281877105418475,-0.009643361277832545,-0.046292050334964766,0.025840769735778046,0.14949188282439144
87,471.62633083117146,4495.418984338536,54.0,-0.009420599551965033,0.07509824673724368,-0.009643361277832545,0.07586942172139197,0.025840769735778046,0.1431143273764282
88,499.5768344061536,4492.134792576995,54.0,-0.009420599551965033,0.118721408138431,-0.009643361277832545,0.11635219665561411,0.025840769735778046,0.1419774492248889
89,513.0918490821646,4492.656885412151,54.0,-0.009420599551965033,0.16052952787520233,-0.009643361277832545,0.16265734089314554,0.025840769735778046,0.14107482255130943
90,537.6705968009035,4492.163362940774,54.0,-0.009420599551965033,0.026794431893766422,-0.009643361277832545,0.03195273680859753,0.025840769735778046,0.15714373764780706
91,438.40901748778265,4488.9257188186375,54.0,-0.009420599551965033,-0.12489743197380243,-0.009643361277832545,-0.11893510326265949,0.025840769735778046,0.14988110998394705
92,462.4116040953599,4481.584286994828,54.0,-0.009420599551965033,0.0588002413277356,-0.009643361277832545,0.054781723913275356,0.025840769735778046,0.1417943546131106
93,507.8253002981468,4479.085241861512,54.0,-0.009420599551965033,0.12923738706441817,-0.009643361277832545,0.12477036855327044,0.025840769735778046,0.13955748864869144
94,528.6107835631166,4477.670618395726,54.0,-0.009420599551965033,0.021515344440193155,-0.009643361277832545,0.02037028337399607,0.025840769735778046,0.1358798599402803
95,501.2323511637488,4460.633465574921,54.0,-0.009420599551965033,-0.0019524546430193265,-0.009643361277832545,-0.003128953813672003,0.025840769735778046,0.14191727682300298
96,438.2680378591523,3890.741886506603,54.0,-0.009420599551965033,-0.06835186323877847,-0.009643361277832545,-0.06788306448524362,0.025840769735778046,0.14643451848090044
97,399.3173244151503,3863.428141230935,54.0,-0.009420599551965033,0.08485768568978969,-0.009643361277832545,0.08351399794182882,0.025840769735778046,0.163724520788269
98,483.9940430056478,3954.482440948912,54.0,-0.009420599551965033,-0.11721801033110642,-0.009643361277832545,-0.11437853424388045,0.025840769735778046,0.1612320179629113
99,405.70298123725416,3888.881550381844,54.0,-0.009420599551965033,0.0427193584862475,-0.009643361277832545,0.03610018984108662,0.025840769735778046,0.15158310452037072
100,439.8810999468909,3892.2504618222415,54.0,-0.009420599551965033,-0.08240208753488071,-0.009643361277832545,-0.07753844293371821,0.025840769735778046,0.14934690146254231
101,417.93323151559457,3883.194833483968,54.0,-0.009420599551965033,0.07369186653470633,-0.009643361277832545,0.07521530798542225,0.025840769735778046,0.157690628435175
102,-211.8566308583572,3780.2278417033567,54.0,-0.009420599551965033,0.16393421730868313,-0.009643361277832545,0.16374676299259705,0.025840769735778046,0.14961744015216955
103,-232.50749778238068,3782.3671187936193,54.0,-0.009420599551965033,0.2561201017765045,-0.009643361277832545,0.2592181431753281,0.025840769735778046,0.13840078465958464
104,-249.434903675779,3769.226507874873,54.0,-0.009420599551965033,0.24478817205309406,-0.009643361277832545,0.24196906184795433,0.025840769735778046,0.15059771018730475
105,-242.0482437829181,3751.134167359726,54.0,-0.009420599551965033,0.1385256265934641,-0.009643361277832545,0.1392487088071343,0.025840769735778046,0.13933640117427218
106,-266.50826610237664,3773.10118133424,54.0,-0.009420599551965033,0.3432421684469888,-0.009643361277832545,0.3365273061329979,0.025840769735778046,0.16652914206895184
107,-261.851117436295,3751.731866216136,54.0,-0.009420599551965033,0.03275312579011805,-0.009643361277832545,0.038185691794411655,0.025840769735778046,0.13473493855469817
108,-273.54552490604937,3732.368951402428,54.0,-0.009420599551965033,-0.020449360821457672,-0.009643361277832545,-0.020580009248377808,0.025840769735778046,0.14741545361791136
109,-286.40547055304944,3707.690202627389,54.0,-0.009420599551965033,0.008366627723299018,-0.009643361277832545,0.014018058214223285,0.025840769735778046,0.14835595783222377
110,-327.7012512573552,3730.286516472573,54.0,-0.009420599551965033,0.024895560534389516,-0.009643361277832545,0.024880867667547733,0.025840769735778046,0.1763892227560926
111,-295.27916453833205,3677.430347998145,54.0,-0.009420599551965033,-0.1291406397213793,-0.009643361277832545,-0.12884453504804338,0.025840769735778046,0.16455979377738034
112,-289.54441480579004,3689.328351131421,54.0,-0.009420599551965033,-0.01654519502982051,-0.009643361277832545,-0.02283852839479259,0.025840769735778046,0.15491208010470142
113,-180.1634550721395,3777.199243510129,54.0,-0.009420599551965033,0.15592239673181107,-0.009643361277832545,0.15592774088166614,0.025840769735778046,0.15871515872975722
114,-234.43386839926305,3779.796387654249,54.0,-0.009420599551965033,0.19924673454612846,-0.009643361277832545,0.1995255098240897,0.025840769735778046,0.13569091518080467
115,-260.50809694938306,3760.451821500796,54.0,-0.009420599551965033,0.12640552793559273,-0.009643361277832545,0.12722869846532397,0.025840769735778046,0.13821384618421623
116,-264.3272909714222,3718.592099740594,54.0,-0.009420599551965033,0.057775569623641894,-0.009643361277832545,0.05940056240744912,0.025840769735778046,0.14790737024311537
117,-267.51083232093475,3737.598467303164,54.0,-0.009420599551965033,0.022406256642792166,-0.009643361277832545,0.017860704503690733,0.025840769735778046,0.1459947161406899
118,-243.5468369526614,3739.808061808414,54.0,-0.009420599551965033,0.04746467873659431,-0.009643361277832545,0.045098242169677935,0.025840769735778046,0.14589056891782415
119,-232.63202339448617,3812.066692082,54.0,-0.009420599551965033,0.17524166291631982,-0.009643361277832545,0.17419447136986788,0.025840769735778046,0.1493126440959483
120,64.52109444086341,4019.163586406923,54.0,-0.009420599551965033,-0.19488322388689058,-0.009643361277832545,-0.198126993725048,0.025840769735778046,0.16723593960896954
121,50.64002016635105,3999.750500246569,54.0,-0.009420599551965033,-0.26349510512364327,-0.009643361277832545,-0.2618802352042747,0.025840769735778046,0.15226484055727857
122,64.39756801276334,3984.373306734942,54.0,-0.009420599551965033,-0.23848745838602808,-0.009643361277832545,-0.23401671155138465,0.025840769735778046,0.1534752716244505
123,65.97166449095862,3969.425317258588,54.0,-0.009420599551965033,-0.182373242620288,-0.009643361277832545,-0.1869839874812242,0.025840769735778046,0.15386045337190152
124,109.02350281496352,3982.61103169607,54.0,-0.009420599551965033,-0.08078451629241132,-0.009643361277832545,-0.08540143015942298,0.025840769735778046,0.14252479948584323
125,82.325137979417,4004.513518976007,54.0,-0.009420599551965033,-0.22428672642032244,-0.009643361277832545,-0.2197151271482404,0.025840769735778046,0.15314876974945724
126,53.90910149208794,3989.530166634408,54.0,-0.009420599551965033,-0.30279944845632906,-0.009643361277832545,-0.29988588000624095,0.025840769735778046,0.1542511642638002
127,111.96084943887492,3986.0180498356895,54.0,-0.009420599551965033,-0.07034693065317786,-0.009643361277832545,-0.07326053008664299,0.025840769735778046,0.14025331024025897
128,34.82625588277541,3947.134417683412,54.0,-0.009420599551965033,-0.23560939037303366,-0.009643361277832545,-0.23711675403983662,0.025840769735778046,0.15900968200349277
129,49.8779388519763,3955.3007840830455,54.0,-0.009420599551965033,-0.14661401485658018,-0.009643361277832545,-0.14699868917048517,0.025840769735778046,0.15729476335542156
130,-0.5652269469219027,3941.476215702092,54.0,-0.009420599551965033,-0.34197159034738417,-0.009643361277832545,-0.34361664093844135,0.025840769735778046,0.14530832340142696
131,21.2636292335316,3936.559139808564,54.0,-0.009420599551965033,-0.3087239774975566,-0.009643361277832545,-0.3073218651917151,0.025840769735778046,0.15381308916525407
132,-472.7063867237094,3794.624663755236,54.0,-0.009420599551965033,0.02128790926407556,-0.009643361277832545,0.02486250167690077,0.025840769735778046,0.13995572853664484
133,-454.57744224532297,3790.9468804560206,54.0,-0.009420599551965033,0.05533828939175031,-0.009643361277832545,0.05303283215026798,0.025840769735778046,0.1495531104716431
134,-436.2546998600079,3789.799142470708,54.0,-0.009420599551965033,-0.07215961667318391,-0.009643361277832545,-0.06991875475350907,0.025840769735778046,0.143587603944048
135,-504.5462110094208,3766.186552768168,54.0,-0.009420599551965033,-0.1960158736031681,-0.009643361277832545,-0.19802566046487108,0.025840769735778046,0.15780843684576368
136,-443.5646973918035,3761.1490715057776,54.0,-0.009420599551965033,-0.04128801136155563,-0.009643361277832545,-0.039611232320606954,0.025840769735778046,0.1385390698859583
137,-475.9655548015333,3755.796978713459,54.0,-0.009420599551965033,-0.23177350409880007,-0.009643361277832545,-0.23000674316008535,0.025840769735778046,0.13889199817980002
138,-462.5032919906173,3746.350913748881,54.0,-0.009420599551965033,-0.14404519700340068,-0.009643361277832545,-0.14113977637314837,0.025840769735778046,0.15024395092817414
139,-474.86736635734536,3725.243820232357,54.0,-0.009420599551965033,-0.07734618004200897,-0.009643361277832545,-0.07821801048731136,0.025840769735778046,0.1474061969370999
140,-487.9015772866081,3702.963769094903,54.0,-0.009420599551965033,-0.022596591315215676,-0.009643361277832545,-0.019838491159501447,0.025840769735778046,0.15420688334028315
141,-428.38160283911657,3794.933062201984,54.0,-0.009420599551965033,-0.050694488440300306,-0.009643361277832545,-0.045268999677548986,0.025840769735778046,0.1454833470009244
142,-472.0782964220537,3762.796794072937,54.0,-0.009420599551965033,-0.1711581763324037,-0.009643361277832545,-0.17484828712822365,0.025840769735778046,0.14208564093982434
143,-453.95203478698,3759.8842648612144,54.0,-0.009420599551965033,-0.10022157696497726,-0.009643361277832545,-0.10383895808578081,0.025840769735778046,0.13945596127457052
144,-435.0261385222271,3755.544747653654,54.0,-0.009420599551965033,-0.010762462398611328,-0.009643361277832545,-0.0037523469671675858,0.025840769735778046,0.13628408517996085
145,-417.1161916408624,3760.9208472899154,54.0,-0.009420599551965033,0.04670335470963876,-0.009643361277832545,0.04429800625112866,0.025840769735778046,0.14706747804458895
146,-447.1102371639245,3749.537456281792,54.0,-0.009420599551965033,-0.021581225003900795,-0.009643361277832545,-0.0161468440640778,0.025840769735778046,0.14394907743692556
147,-469.39782637970393,3795.140930301476,54.0,-0.009420599551965033,0.026332843037270875,-0.009643361277832545,0.025764275984093886,0.025840769735778046,0.14135145476274305
148,-450.1291765078887,3729.97633086938,54.0,-0.009420599551965033,0.14970704589347889,-0.009643361277832545,0.14831558502467546,0.025840769735778046,0.15534238336813289
149,492.9214799806672,4183.062189969636,54.0,-0.009420599551965033,0.31109595600149426,-0.009643361277832545,0.3096340164041753,0.025840769735778046,0.15557378954519935
150,464.921538708197,4188.681460967267,54.0,-0.009420599551965033,0.13593144650086691,-0.009643361277832545,0.13861430863438914,0.025840769735778046,0.15261917943274758
151,476.5976490413603,4170.33335841454,54.0,-0.009420599551965033,-0.07813320006473574,-0.009643361277832545,-0.07967735268889828,0.025840769735778046,0.14735564916690697
152,498.6677789749425,4165.707185554278,54.0,-0.009420599551965033,0.3306852185688151,-0.009643361277832545,0.3236753915268349,0.025840769735778046,0.15849882820775257
153,478.6811791095061,4150.712583205254,54.0,-0.009420599551965033,-0.1645672417078544,-0.009643361277832545,-0.1663852099334293,0.025840769735778046,0.1356748377977843
154,496.7431763964692,4139.924546025713,54.0,-0.009420599551965033,0.23105677136337477,-0.009643361277832545,0.22913952133347754,0.025840769735778046,0.14551940715157874
155,461.6768199290148,4143.362401904764,54.0,-0.009420599551965033,-0.2914418611176696,-0.009643361277832545,-0.29029390717934433,0.025840769735778046,0.1356823572900492
156,467.6333421217994,4125.7528114568895,54.0,-0.009420599551965033,-0.21682162712716851,-0.009643361277832545,-0.2204183373953734,0.025840769735778046,0.1500726200454059
157,500.1419238902247,4120.853453272017,54.0,-0.009420599551965033,0.3138180119732574,-0.009643361277832545,0.3124582374290512,0.025840769735778046,0.15477120929929072
158,491.42406278110894,4104.982822863553,54.0,-0.009420599551965033,0.23688292463208693,-0.009643361277832545,0.2352008719243695,0.025840769735778046,0.15426378404110583
159,448.0139883248622,4082.429338471364,54.0,-0.009420599551965033,0.02378432863086213,-0.009643361277832545,0.03212088477461826,0.025840769735778046,0.13500432248221955
160,444.6278396674389,4097.460747584184,54.0,-0.009420599551965033,0.0641013442512738,-0.009643361277832545,0.0629576382283343,0.025840769735778046,0.14850769148540238
161,450.2869634852289,4161.9176246461175,54.0,-0.009420599551965033,-0.11187857781258205,-0.009643361277832545,-0.10921702998647839,0.025840769735778046,0.14742945603813676
162,402.5205221667404,4129.574604513392,54.0,-0.009420599551965033,-0.044713907104414176,-0.009643361277832545,-0.04320433614398621,0.025840769735778046,0.13734079073308184
163,382.72760047919166,4103.451630849024,54.0,-0.009420599551965033,-0.26292738856807624,-0.009643361277832545,-0.2595571093110284,0.025840769735778046,0.13731622135323154
164,355.89235360691384,4097.862836751869,54.0,-0.009420599551965033,-0.5199332980870225,-0.009643361277832545,-0.5171608505996649,0.025840769735778046,0.13622056766167306
165,368.5042753278341,4146.164635417134,54.0,-0.009420599551965033,-0.06655201215338576,-0.009643361277832545,-0.06910300236941416,0.025840769735778046,0.14986670015733689
166,483.4527706543433,4132.207737141582,54.0,-0.009420599551965033,-0.0006646533433169989,-0.009643361277832545,-0.0024403872583139146,0.025840769735778046,0.14695495671722264
167,386.806017351092,4179.57604157623,54.0,-0.009420599551965033,-0.03155605004465956,-0.009643361277832545,-0.029969432498900314,0.025840769735778046,0.14391204098183064
168,401.4932788272162,4176.635388358298,54.0,-0.009420599551965033,0.10509937149418742,-0.009643361277832545,0.10089331512824853,0.025840769735778046,0.14882931029745397
169,389.9604697213796,4163.03171392889,54.0,-0.009420599551965033,0.1112474185693296,-0.009643361277832545,0.1097363487210114,0.025840769735778046,0.1539279792838072
170,394.9748241590559,4145.544797531951,54.0,-0.009420599551965033,0.004556828401108293,-0.009643361277832545,0.000958738563450176,0.025840769735778046,0.15061467925353714
171,400.0129569713684,4123.689989750867,54.0,-0.009420599551965033,-0.04696350123628495,-0.009643361277832545,-0.040494472370909404,0.025840769735778046,0.14271279765861733
172,368.6002895440568,4115.012049920167,54.0,-0.009420599551965033,-0.24533903974223223,-0.009643361277832545,-0.24328879363226236,0.025840769735778046,0.15408264159253235
173,355.472496002833,4097.248517477484,54.0,-0.009420599551965033,-0.521401873618061,-0.009643361277832545,-0.5223648893662922,0.025840769735778046,0.13387453930993512
174,430.3589859894354,4126.467692831069,54.0,-0.009420599551965033,0.10233370633307691,-0.009643361277832545,0.10054975061379925,0.025840769735778046,0.14703194107498319
175,449.2000034266989,4134.187260300013,54.0,-0.009420599551965033,-0.17931931367542658,-0.009643361277832545,-0.17337919404836274,0.025840769735778046,0.1393251657628268
