ssn,staX,staY,zoneUTM,dc_0_mean,dc_1as_mean,dc_0_med,dc_1as_med,dc_0_unc,dc_1as_unc
25,143.62984271407734,3856.494018898308,54.0,-0.06856225267773834,0.05007204356509741,-0.06738430553242146,0.05050834757945475,0.03263853078307237,0.13041084425357063
26,140.03220610245066,3900.631536167624,54.0,-0.06856225267773834,0.14486281241348342,-0.06738430553242146,0.1406779422157919,0.03263853078307237,0.13758016893336097
27,166.13464768580218,3894.629348195649,54.0,-0.06856225267773834,0.17945429748672415,-0.06738430553242146,0.17717561421250452,0.03263853078307237,0.11191499456169854
28,184.34237201585265,3895.6542281596544,54.0,-0.06856225267773834,0.18390587261243932,-0.06738430553242146,0.1832875156822061,0.03263853078307237,0.1174970566694286
29,201.93033620389085,3898.3572697427626,54.0,-0.06856225267773834,0.25388187032941706,-0.06738430553242146,0.25035650984188385,0.03263853078307237,0.13038326868869657
30,156.44613989927444,3875.4647167104135,54.0,-0.06856225267773834,0.18810561528738917,-0.06738430553242146,0.1881503937391187,0.03263853078307237,0.12542598739888186
31,172.2658209063685,3873.515622530464,54.0,-0.06856225267773834,0.04304261108188091,-0.06738430553242146,0.039234674077030005,0.03263853078307237,0.1259950586853492
32,179.01893925451702,3867.320308590613,54.0,-0.06856225267773834,-0.08196008766248715,-0.06738430553242146,-0.08370713384380002,0.03263853078307237,0.12450771813751094
33,128.10338903664118,3851.740618485764,54.0,-0.06856225267773834,0.05224913322628837,-0.06738430553242146,0.047838920238223476,0.03263853078307237,0.13573529126966458
34,174.16005358193937,3855.0147189033455,54.0,-0.06856225267773834,-0.18016041908173264,-0.06738430553242146,-0.1807068902355536,0.03263853078307237,0.1255350236240763
35,478.15084649167727,4464.183681943689,54.0,-0.06856225267773834,-0.1434696599782,-0.06738430553242146,-0.14251699247805044,0.03263853078307237,0.12513708245104674
36,463.0904010410905,4457.560365448071,54.0,-0.06856225267773834,-0.146110738211827,-0.06738430553242146,-0.14451311536440725,0.03263853078307237,0.12243706119826465
37,437.3541612908576,4458.895894433887,54.0,-0.06856225267773834,-0.06995361249403358,-0.06738430553242146,-0.06820618027112896,0.03263853078307237,0.13249774596998418
38,413.6573433925362,4471.4083781216295,54.0,-0.06856225267773834,-0.0927897347906532,-0.06738430553242146,-0.0915721913347595,0.03263853078307237,0.14505774644915995
39,420.6163417766562,4415.183917581038,54.0,-0.06856225267773834,-0.24820476126699517,-0.06738430553242146,-0.25082697267539666,0.03263853078307237,0.13775477619311127
40,401.3841185749654,4415.951924993758,54.0,-0.06856225267773834,-0.14993894047564005,-0.06738430553242146,-0.15426274118839237,0.03263853078307237,0.15430450812368474
41,422.8827476086131,4397.34517396153,54.0,-0.06856225267773834,-0.20039319010255488,-0.06738430553242146,-0.20045747551506027,0.03263853078307237,0.14458527984240227
42,464.0768372445594,4407.064429668476,54.0,-0.06856225267773834,-0.11979897008486401,-0.06738430553242146,-0.12010831320307355,0.03263853078307237,0.11249596669475816
43,475.8317961471988,4394.399108234459,54.0,-0.06856225267773834,-0.06651479904467371,-0.06738430553242146,-0.06441983831169953,0.03263853078307237,0.13365296494616097
44,441.7352774844472,4384.348452276274,54.0,-0.06856225267773834,-0.23448670935410984,-0.06738430553242146,-0.2372943247464464,0.03263853078307237,0.12741873609859675
45,461.8257494002237,4382.902154782314,54.0,-0.06856225267773834,-0.12336150883279555,-0.06738430553242146,-0.12389777774028723,0.03263853078307237,0.12006655934504126
46,462.3096820238882,4349.882377856321,54.0,-0.06856225267773834,-0.22447700717365482,-0.06738430553242146,-0.22868387091693498,0.03263853078307237,0.13702864399415876
47,430.0693145736199,4338.606545961896,54.0,-0.06856225267773834,-0.18716435588065528,-0.06738430553242146,-0.19151804174724116,0.03263853078307237,0.13180837754095165
48,452.48668196591865,4321.181261560588,54.0,-0.06856225267773834,-0.17351984608772755,-0.06738430553242146,-0.17349973892365045,0.03263853078307237,0.1253806128882122
49,449.044917057454,4427.372863314673,54.0,-0.06856225267773834,0.01737676777594047,-0.06738430553242146,0.01586555586970486,0.03263853078307237,0.12135916973512602
50,471.4559701946234,4402.715936092695,54.0,-0.06856225267773834,-0.10448031278772957,-0.06738430553242146,-0.10143794805233688,0.03263853078307237,0.12436695284198988
51,475.5450238588451,4333.03888591012,54.0,-0.06856225267773834,-0.05048442014344994,-0.06738430553242146,-0.050918421216719266,0.03263853078307237,0.12168899158550693
52,463.9665587999344,4407.275828022564,54.0,-0.06856225267773834,-0.1212870069338067,-0.06738430553242146,-0.12196736829861454,0.03263853078307237,0.11311924308707057
53,463.2958110311122,4390.486480472092,54.0,-0.06856225267773834,-0.08595451622778763,-0.06738430553242146,-0.08690702407208242,0.03263853078307237,0.12040130197135093
54,424.7541420823547,4341.807884221032,54.0,-0.06856225267773834,-0.2095793468452441,-0.06738430553242146,-0.2133092986817024,0.03263853078307237,0.1326213645959474
55,475.200490753821,4336.125087441123,54.0,-0.06856225267773834,-0.0077230834816567635,-0.06738430553242146,-0.006081319999721529,0.03263853078307237,0.12105443856892521
56,441.0471192053797,4324.965345583502,54.0,-0.06856225267773834,-0.22449248823768292,-0.06738430553242146,-0.2268154341160878,0.03263853078307237,0.12924384714945703
57,456.2761219480929,4314.689427575413,54.0,-0.06856225267773834,-0.23393274881822956,-0.06738430553242146,-0.23442156449275792,0.03263853078307237,0.12724319748525825
58,486.3913924564008,4478.416425086557,54.0,-0.06856225267773834,-0.14268077623421238,-0.06738430553242146,-0.1427944704326224,0.03263853078307237,0.13710932824043043
59,434.92773393180914,4463.423300941039,54.0,-0.06856225267773834,-0.050251296681758366,-0.06738430553242146,-0.05003369911114547,0.03263853078307237,0.1323327549256227
60,454.0574214945663,4458.475818282948,54.0,-0.06856225267773834,-0.13624871931024987,-0.06738430553242146,-0.13531434998864006,0.03263853078307237,0.12166933679265435
61,464.4083453145252,4461.161482502334,54.0,-0.06856225267773834,-0.17998303990002557,-0.06738430553242146,-0.17762173047764523,0.03263853078307237,0.12119408471278872
62,433.5165486821991,4418.668216363436,54.0,-0.06856225267773834,-0.12460686159055942,-0.06738430553242146,-0.12206819153117873,0.03263853078307237,0.13817722599978294
63,449.3852529635216,4425.916545048914,54.0,-0.06856225267773834,0.036411980288604255,-0.06738430553242146,0.042062335752021646,0.03263853078307237,0.12089319620694537
64,483.6599253446036,4434.678431866685,54.0,-0.06856225267773834,0.15525667649020894,-0.06738430553242146,0.15427864260327084,0.03263853078307237,0.13960297993612802
65,449.19507381456793,4393.341358041034,54.0,-0.06856225267773834,-0.1218628702958732,-0.06738430553242146,-0.12416761950808212,0.03263853078307237,0.12896871575365496
66,443.9862101028399,4377.461544255477,54.0,-0.06856225267773834,-0.19402822498604014,-0.06738430553242146,-0.1918599841706456,0.03263853078307237,0.130294251148704
67,466.6332349019849,4378.7179507745,54.0,-0.06856225267773834,-0.08512190025976851,-0.06738430553242146,-0.08337088286955385,0.03263853078307237,0.1259199467287241
68,447.1765556096275,4356.329542239,54.0,-0.06856225267773834,-0.27247434951256816,-0.06738430553242146,-0.2727667418654667,0.03263853078307237,0.1326355960767907
69,454.3164335836594,4338.138967133773,54.0,-0.06856225267773834,-0.17633867268484468,-0.06738430553242146,-0.17642098364672754,0.03263853078307237,0.1298404454810987
70,493.6928066659663,4597.231199427339,54.0,-0.06856225267773834,0.08991381791414264,-0.06738430553242146,0.08681436861331542,0.03263853078307237,0.12978907391591876
71,484.3679695761251,4575.18604113906,54.0,-0.06856225267773834,0.085178509909534,-0.06738430553242146,0.08106880189612471,0.03263853078307237,0.14207426192500497
72,532.2627220778933,4557.589222026572,54.0,-0.06856225267773834,0.27562902156917485,-0.06738430553242146,0.2769500957551738,0.03263853078307237,0.15618037349499075
73,523.7563279528324,4473.568851454813,54.0,-0.06856225267773834,0.0669222364926833,-0.06738430553242146,0.07259317365060462,0.03263853078307237,0.1290803990653084
74,468.6871050542589,4480.412063966041,54.0,-0.06856225267773834,-0.14091682751658943,-0.06738430553242146,-0.14587977100220556,0.03263853078307237,0.12142735748731384
75,409.3824134202946,4498.936102519641,54.0,-0.06856225267773834,-0.04923655938483393,-0.06738430553242146,-0.04803999181152676,0.03263853078307237,0.139674001442091
76,432.2908893266161,4514.445305024319,54.0,-0.06856225267773834,-0.13355399646254335,-0.06738430553242146,-0.13050101354516325,0.03263853078307237,0.13387445437402995
77,492.89260402339454,4537.916828260732,54.0,-0.06856225267773834,0.013672477987875556,-0.06738430553242146,0.012918892729361364,0.03263853078307237,0.14190841245821653
78,442.1326126035325,4553.206528131934,54.0,-0.06856225267773834,-0.021096754207652696,-0.06738430553242146,-0.02250593356754481,0.03263853078307237,0.140822815780126
79,493.1570022965957,4505.480440009388,54.0,-0.06856225267773834,0.014209930523092208,-0.06738430553242146,0.014031802877088217,0.03263853078307237,0.13784388631210054
80,492.7167606133789,4597.298731191927,54.0,-0.06856225267773834,0.0974739296052332,-0.06738430553242146,0.1005233686998919,0.03263853078307237,0.12870982805541012
81,499.1284447513814,4564.733863047741,54.0,-0.06856225267773834,0.009331931157473002,-0.06738430553242146,0.016005211061985266,0.03263853078307237,0.14035855526755175
82,508.7065167837801,4522.821433130314,54.0,-0.06856225267773834,0.2657131574768819,-0.06738430553242146,0.2669128224179422,0.03263853078307237,0.14498341553702102
83,531.4531433032308,4535.094421349946,54.0,-0.06856225267773834,0.0378525651440732,-0.06738430553242146,0.03556963677327925,0.03263853078307237,0.15227458154590953
84,417.5417981826776,4510.920120596271,54.0,-0.06856225267773834,-0.0893021620583835,-0.06738430553242146,-0.09387878059266505,0.03263853078307237,0.14125120085595996
85,441.93857113184015,4512.542727438793,54.0,-0.06856225267773834,-0.13012125681002942,-0.06738430553242146,-0.125925165566695,0.03263853078307237,0.13527501813628673
86,445.0125303850925,4496.766849919227,54.0,-0.06856225267773834,-0.1065521123171264,-0.06738430553242146,-0.10704389471238457,0.03263853078307237,0.13182798623235895
87,471.62633083117146,4495.418984338536,54.0,-0.06856225267773834,-0.1949404609763476,-0.06738430553242146,-0.19910036695463892,0.03263853078307237,0.13748129977777512
88,499.5768344061536,4492.134792576995,54.0,-0.06856225267773834,0.0957691153556375,-0.06738430553242146,0.09470250256025133,0.03263853078307237,0.13225563980851984
89,513.0918490821646,4492.656885412151,54.0,-0.06856225267773834,0.1468634012314901,-0.06738430553242146,0.14170184282879672,0.03263853078307237,0.1333159514605035
90,537.6705968009035,4492.163362940774,54.0,-0.06856225267773834,-0.01495647599138343,-0.06738430553242146,-0.01256331413294039,0.03263853078307237,0.1419310351101073
91,438.40901748778265,4488.9257188186375,54.0,-0.06856225267773834,-0.0667843474516592,-0.06738430553242146,-0.06494851427612502,0.03263853078307237,0.1285467464431811
92,462.4116040953599,4481.584286994828,54.0,-0.06856225267773834,-0.10430974929318192,-0.06738430553242146,-0.1049504430259584,0.03263853078307237,0.12646862376728216
93,507.8253002981468,4479.085241861512,54.0,-0.06856225267773834,0.21780090520626813,-0.06738430553242146,0.2117138690336577,0.03263853078307237,0.13251274558571338
94,528.6107835631166,4477.670618395726,54.0,-0.06856225267773834,0.04655750727622582,-0.06738430553242146,0.04869484066620086,0.03263853078307237,0.1270636970637474
95,501.2323511637488,4460.633465574921,54.0,-0.06856225267773834,0.11227765248946428,-0.06738430553242146,0.11125399933456011,0.03263853078307237,0.13092238902988956
96,438.2680378591523,3890.741886506603,54.0,-0.06856225267773834,-0.41420007420693433,-0.06738430553242146,-0.41520922702035973,0.03263853078307237,0.13232995689348484
97,399.3173244151503,3863.428141230935,54.0,-0.06856225267773834,-0.2713554220771228,-0.06738430553242146,-0.2725390466500275,0.03263853078307237,0.1497923161585088
98,483.9940430056478,3954.482440948912,54.0,-0.06856225267773834,-0.23825259164071555,-0.06738430553242146,-0.2391133834971545,0.03263853078307237,0.15178221263230698
99,405.70298123725416,3888.881550381844,54.0,-0.06856225267773834,-0.44056100751401306,-0.06738430553242146,-0.43635355523697905,0.03263853078307237,0.14141990839302762
100,439.8810999468909,3892.2504618222415,54.0,-0.06856225267773834,-0.39806726059257314,-0.06738430553242146,-0.3990073596181995,0.03263853078307237,0.1352765489993709
101,417.93323151559457,3883.194833483968,54.0,-0.06856225267773834,-0.4963203422605132,-0.06738430553242146,-0.49622302891900877,0.03263853078307237,0.14554980841184667
102,-211.8566308583572,3780.2278417033567,54.0,-0.06856225267773834,0.14375844512853686,-0.06738430553242146,0.14465824937912922,0.03263853078307237,0.1406755063762965
103,-232.50749778238068,3782.3671187936193,54.0,-0.06856225267773834,0.06345900722945795,-0.06738430553242146,0.06260973257469984,0.03263853078307237,0.125686457931673
104,-249.434903675779,3769.226507874873,54.0,-0.06856225267773834,-0.10590138061944573,-0.06738430553242146,-0.10080930090272006,0.03263853078307237,0.13307201284625142
105,-242.0482437829181,3751.134167359726,54.0,-0.06856225267773834,0.10831324053294501,-0.06738430553242146,0.10655658916731423,0.03263853078307237,0.1338966035931332
106,-266.50826610237664,3773.10118133424,54.0,-0.06856225267773834,-0.028124479061448972,-0.06738430553242146,-0.02907346483545367,0.03263853078307237,0.14265749527214583
107,-261.851117436295,3751.731866216136,54.0,-0.06856225267773834,-0.11903808620737033,-0.06738430553242146,-0.11518362882353958,0.03263853078307237,0.1287801090917271
108,-273.54552490604937,3732.368951402428,54.0,-0.06856225267773834,-0.17968970001884652,-0.06738430553242146,-0.1827217077425604,0.03263853078307237,0.12970434903254088
109,-286.40547055304944,3707.690202627389,54.0,-0.06856225267773834,-0.014938229995589919,-0.06738430553242146,-0.0051397364077619585,0.03263853078307237,0.1374818807198341
110,-327.7012512573552,3730.286516472573,54.0,-0.06856225267773834,-0.06390377321345607,-0.06738430553242146,-0.06913961270323543,0.03263853078307237,0.14983147339931302
111,-295.27916453833205,3677.430347998145,54.0,-0.06856225267773834,0.10818936078939,-0.06738430553242146,0.10520772193650871,0.03263853078307237,0.148289845961425
112,-289.54441480579004,3689.328351131421,54.0,-0.06856225267773834,0.08063894823008623,-0.06738430553242146,0.08568402967511635,0.03263853078307237,0.14298464356389942
113,-180.1634550721395,3777.199243510129,54.0,-0.06856225267773834,-0.00022328221809428433,-0.06738430553242146,0.0007174170891032989,0.03263853078307237,0.1355177139859273
114,-234.43386839926305,3779.796387654249,54.0,-0.06856225267773834,0.03591864201310944,-0.06738430553242146,0.036979929876378895,0.03263853078307237,0.12402387789912843
115,-260.50809694938306,3760.451821500796,54.0,-0.06856225267773834,-0.1248152095838853,-0.06738430553242146,-0.12236118996928748,0.03263853078307237,0.12986638570663742
116,-264.3272909714222,3718.592099740594,54.0,-0.06856225267773834,-0.20730090553470198,-0.06738430553242146,-0.2076080447699275,0.03263853078307237,0.1363073003252909
117,-267.51083232093475,3737.598467303164,54.0,-0.06856225267773834,-0.19979883832584683,-0.06738430553242146,-0.19345175819425567,0.03263853078307237,0.12232277333984021
118,-243.5468369526614,3739.808061808414,54.0,-0.06856225267773834,-0.030328250707560282,-0.06738430553242146,-0.028091419919186712,0.03263853078307237,0.13354803970628595
119,-232.63202339448617,3812.066692082,54.0,-0.06856225267773834,0.2955864316473412,-0.06738430553242146,0.2979559091993075,0.03263853078307237,0.1381109407281768
120,64.52109444086341,4019.163586406923,54.0,-0.06856225267773834,0.1697643991737154,-0.06738430553242146,0.16433853324983427,0.03263853078307237,0.145700314176465
121,50.64002016635105,3999.750500246569,54.0,-0.06856225267773834,0.1036562158984925,-0.06738430553242146,0.10400013418140272,0.03263853078307237,0.14355054563152375
122,64.39756801276334,3984.373306734942,54.0,-0.06856225267773834,0.09454777830964191,-0.06738430553242146,0.09205484755316912,0.03263853078307237,0.1357489687381066
123,65.97166449095862,3969.425317258588,54.0,-0.06856225267773834,0.06984555164620962,-0.06738430553242146,0.0705755588615184,0.03263853078307237,0.1381931296175463
124,109.02350281496352,3982.61103169607,54.0,-0.06856225267773834,0.07606787577273813,-0.06738430553242146,0.0756958117089859,0.03263853078307237,0.1291177786602235
125,82.325137979417,4004.513518976007,54.0,-0.06856225267773834,0.17111095054761602,-0.06738430553242146,0.1721874715237411,0.03263853078307237,0.13894159277914492
126,53.90910149208794,3989.530166634408,54.0,-0.06856225267773834,0.08670139811029742,-0.06738430553242146,0.08342103225995015,0.03263853078307237,0.14155454223683792
127,111.96084943887492,3986.0180498356895,54.0,-0.06856225267773834,0.06972336841983098,-0.06738430553242146,0.06490810064082042,0.03263853078307237,0.12739138448081966
128,34.82625588277541,3947.134417683412,54.0,-0.06856225267773834,-0.03441190834077828,-0.06738430553242146,-0.0370750790408572,0.03263853078307237,0.14470110428991367
129,49.8779388519763,3955.3007840830455,54.0,-0.06856225267773834,0.05141065340096132,-0.06738430553242146,0.052679212308563,0.03263853078307237,0.14124878396408413
130,-0.5652269469219027,3941.476215702092,54.0,-0.06856225267773834,-0.07311566718137111,-0.06738430553242146,-0.07124813188279872,0.03263853078307237,0.12864765114334187
131,21.2636292335316,3936.559139808564,54.0,-0.06856225267773834,-0.058661980128410555,-0.06738430553242146,-0.06205092046727265,0.03263853078307237,0.13266693014096426
132,-472.7063867237094,3794.624663755236,54.0,-0.06856225267773834,-0.06167053903728721,-0.06738430553242146,-0.06427199055969363,0.03263853078307237,0.12992298429337035
133,-454.57744224532297,3790.9468804560206,54.0,-0.06856225267773834,-0.034108746531368514,-0.06738430553242146,-0.034435771559090486,0.03263853078307237,0.13724650989176396
134,-436.2546998600079,3789.799142470708,54.0,-0.06856225267773834,-0.04279268022155327,-0.06738430553242146,-0.04533085785488558,0.03263853078307237,0.13029216168050223
135,-504.5462110094208,3766.186552768168,54.0,-0.06856225267773834,-0.14147777489904056,-0.06738430553242146,-0.13829119937535866,0.03263853078307237,0.14333080340124849
136,-443.5646973918035,3761.1490715057776,54.0,-0.06856225267773834,0.041713579908980426,-0.06738430553242146,0.04412388047570545,0.03263853078307237,0.12841453476002102
137,-475.9655548015333,3755.796978713459,54.0,-0.06856225267773834,-0.07613560049960295,-0.06738430553242146,-0.07727431550928751,0.03263853078307237,0.12964825644421296
138,-462.5032919906173,3746.350913748881,54.0,-0.06856225267773834,-0.14134125533697298,-0.06738430553242146,-0.14319355510567988,0.03263853078307237,0.134787392114142
139,-474.86736635734536,3725.243820232357,54.0,-0.06856225267773834,-0.1303878222235175,-0.06738430553242146,-0.1294904381788532,0.03263853078307237,0.13379339235752485
140,-487.9015772866081,3702.963769094903,54.0,-0.06856225267773834,-0.06192233528153732,-0.06738430553242146,-0.06116501049953989,0.03263853078307237,0.13740322408374275
141,-428.38160283911657,3794.933062201984,54.0,-0.06856225267773834,-0.05924289035380883,-0.06738430553242146,-0.05385163939611069,0.03263853078307237,0.13558502138642925
142,-472.0782964220537,3762.796794072937,54.0,-0.06856225267773834,0.03441089593893704,-0.06738430553242146,0.033931844972601134,0.03263853078307237,0.13258063503267498
143,-453.95203478698,3759.8842648612144,54.0,-0.06856225267773834,0.02497423454237264,-0.06738430553242146,0.021374286366495764,0.03263853078307237,0.12286609603293878
144,-435.0261385222271,3755.544747653654,54.0,-0.06856225267773834,0.2045244329840016,-0.06738430553242146,0.2038681574917443,0.03263853078307237,0.13456210415649272
145,-417.1161916408624,3760.9208472899154,54.0,-0.06856225267773834,0.15389996091172709,-0.06738430553242146,0.15189733154206497,0.03263853078307237,0.13673434052892824
146,-447.1102371639245,3749.537456281792,54.0,-0.06856225267773834,0.12335361484525392,-0.06738430553242146,0.12013223922047926,0.03263853078307237,0.13571100846476966
147,-469.39782637970393,3795.140930301476,54.0,-0.06856225267773834,-0.0638148025863218,-0.06738430553242146,-0.0625828076652692,0.03263853078307237,0.12807127596177215
148,-450.1291765078887,3729.97633086938,54.0,-0.06856225267773834,0.0023127791413803714,-0.06738430553242146,0.0009281644186247438,0.03263853078307237,0.1399419086976075
149,492.9214799806672,4183.062189969636,54.0,-0.06856225267773834,0.1922469177984169,-0.06738430553242146,0.18527615871038025,0.03263853078307237,0.1365194885771751
150,464.921538708197,4188.681460967267,54.0,-0.06856225267773834,0.2584147913657492,-0.06738430553242146,0.25502959935650166,0.03263853078307237,0.13432223784036196
151,476.5976490413603,4170.33335841454,54.0,-0.06856225267773834,0.3189358632007923,-0.06738430553242146,0.31543978802855277,0.03263853078307237,0.12817649456072633
152,498.6677789749425,4165.707185554278,54.0,-0.06856225267773834,0.07963031173978138,-0.06738430553242146,0.0774365906756518,0.03263853078307237,0.1461332070300419
153,478.6811791095061,4150.712583205254,54.0,-0.06856225267773834,0.25491398882055805,-0.06738430553242146,0.25509943131922475,0.03263853078307237,0.12035461403432818
154,496.7431763964692,4139.924546025713,54.0,-0.06856225267773834,0.04307659835966669,-0.06738430553242146,0.04018869642916385,0.03263853078307237,0.136624053024711
155,461.6768199290148,4143.362401904764,54.0,-0.06856225267773834,0.31663636565242914,-0.06738430553242146,0.3146741219940977,0.03263853078307237,0.12713304458812533
156,467.6333421217994,4125.7528114568895,54.0,-0.06856225267773834,0.1254849584406694,-0.06738430553242146,0.12707346875268782,0.03263853078307237,0.13291160726607493
157,500.1419238902247,4120.853453272017,54.0,-0.06856225267773834,-0.10965322483046087,-0.06738430553242146,-0.11137800319151978,0.03263853078307237,0.14191535045437637
158,491.42406278110894,4104.982822863553,54.0,-0.06856225267773834,-0.26630389642347246,-0.06738430553242146,-0.26587515105825277,0.03263853078307237,0.13815918139779496
159,448.0139883248622,4082.429338471364,54.0,-0.06856225267773834,-0.09179372600123294,-0.06738430553242146,-0.08640427892071297,0.03263853078307237,0.1301933017964184
160,444.6278396674389,4097.460747584184,54.0,-0.06856225267773834,-0.17377030519457307,-0.06738430553242146,-0.1755227587629976,0.03263853078307237,0.13500155859362004
161,450.2869634852289,4161.9176246461175,54.0,-0.06856225267773834,0.262365406113643,-0.06738430553242146,0.26522904954724486,0.03263853078307237,0.134291281258598
162,402.5205221667404,4129.574604513392,54.0,-0.06856225267773834,0.013756059328295442,-0.06738430553242146,0.016202425963777384,0.03263853078307237,0.1317207833435562
163,382.72760047919166,4103.451630849024,54.0,-0.06856225267773834,0.2537087970471889,-0.06738430553242146,0.2516115587605166,0.03263853078307237,0.13116525982233376
164,355.89235360691384,4097.862836751869,54.0,-0.06856225267773834,0.2505477247767988,-0.06738430553242146,0.24416751735285763,0.03263853078307237,0.1287288248235551
165,368.5042753278341,4146.164635417134,54.0,-0.06856225267773834,-0.14441003825647034,-0.06738430553242146,-0.14224729729146127,0.03263853078307237,0.1370541328070768
166,483.4527706543433,4132.207737141582,54.0,-0.06856225267773834,0.043824807788766566,-0.06738430553242146,0.044915402304399964,0.03263853078307237,0.12829960634798473
167,386.806017351092,4179.57604157623,54.0,-0.06856225267773834,-0.0645204193722687,-0.06738430553242146,-0.06734606885869493,0.03263853078307237,0.13733868308886032
168,401.4932788272162,4176.635388358298,54.0,-0.06856225267773834,-0.06980348948593332,-0.06738430553242146,-0.07243658013623835,0.03263853078307237,0.12933004730399242
169,389.9604697213796,4163.03171392889,54.0,-0.06856225267773834,-0.1094843900349476,-0.06738430553242146,-0.10488375069996142,0.03263853078307237,0.1378505114146831
170,394.9748241590559,4145.544797531951,54.0,-0.06856225267773834,-0.08310895515081668,-0.06738430553242146,-0.08125430581506116,0.03263853078307237,0.1324781805718057
171,400.0129569713684,4123.689989750867,54.0,-0.06856225267773834,0.05217063907438887,-0.06738430553242146,0.05535808863951542,0.03263853078307237,0.12662837049091033
172,368.6002895440568,4115.012049920167,54.0,-0.06856225267773834,0.08689195907625243,-0.06738430553242146,0.0883629880794657,0.03263853078307237,0.13624992838760644
173,355.472496002833,4097.248517477484,54.0,-0.06856225267773834,0.24873768134174484,-0.06738430553242146,0.24511813975175942,0.03263853078307237,0.12842626382540817
174,430.3589859894354,4126.467692831069,54.0,-0.06856225267773834,0.09243908103489505,-0.06738430553242146,0.1000100509761121,0.03263853078307237,0.13626093634348302
