rsn,eqid,ssn,eqX,eqY,staX,staY,zoneUTM,dc_0_mean,Lc_ca_mean,dc_0_med,Lc_ca_med,dc_0_unc,Lc_ca_unc
29,38,11,292.2609771757026,3909.816818957042,191.90109938987828,3878.2746935665655,54.0,0.10144833133620683,-1.072739304898419,0.10143699603540929,-1.0778206213371357,0.017583183067157993,0.2274068322567949
30,53,11,275.4374088407163,3843.51011953928,191.90109938987828,3878.2746935665655,54.0,0.10144833133620683,-0.8949791371680672,0.10143699603540929,-0.8954781790427117,0.017583183067157993,0.23364649650136948
31,25,11,264.330530090726,3842.899620060988,191.90109938987828,3878.2746935665655,54.0,0.10144833133620683,-0.8315528631836058,0.10143699603540929,-0.8321428700942012,0.017583183067157993,0.21123666003773675
32,18,11,126.52937545907687,3669.1679992851136,191.90109938987828,3878.2746935665655,54.0,0.10144833133620683,-2.18920949463602,0.10143699603540929,-2.184848747402279,0.017583183067157993,0.7184331505209114
33,25,12,264.330530090726,3842.899620060988,141.44423435963492,3914.1041134189504,54.0,0.10144833133620683,-1.4410236203949633,0.10143699603540929,-1.4469137279343407,0.017583183067157993,0.36905028122844746
34,38,13,292.2609771757026,3909.816818957042,143.62984271407734,3856.494018898308,54.0,0.10144833133620683,-1.7004482978124504,0.10143699603540929,-1.70417197601756,0.017583183067157993,0.37513761235919785
35,53,13,275.4374088407163,3843.51011953928,143.62984271407734,3856.494018898308,54.0,0.10144833133620683,-1.7449417654679622,0.10143699603540929,-1.7445806164259583,0.017583183067157993,0.3814491482974469
36,25,13,264.330530090726,3842.899620060988,143.62984271407734,3856.494018898308,54.0,0.10144833133620683,-1.6163484303156594,0.10143699603540929,-1.615561578013718,0.017583183067157993,0.34736237551020055
37,18,13,104.17458112864377,3673.9383146686832,143.62984271407734,3856.494018898308,54.0,0.10144833133620683,-1.5951683798951586,0.10143699603540929,-1.5795451690206288,0.017583183067157993,0.6225739642928788
38,28,14,181.0656949265822,4007.0767963031503,140.03220610245066,3900.631536167624,54.0,0.10144833133620683,-1.2096748176484708,0.10143699603540929,-1.2070342923312134,0.017583183067157993,0.29639763030066
39,38,14,292.2609771757026,3909.816818957042,140.03220610245066,3900.631536167624,54.0,0.10144833133620683,-1.6895120040065799,0.10143699603540929,-1.6932367136757072,0.017583183067157993,0.3558394093632075
40,18,14,91.38061998577184,3676.689171757528,140.03220610245066,3900.631536167624,54.0,0.10144833133620683,-2.0620374389693783,0.10143699603540929,-2.039999939751342,0.017583183067157993,0.7713616118724932
41,21,15,103.34699834515416,4117.964937310308,166.13464768580218,3894.629348195649,54.0,0.10144833133620683,-2.1406657554573645,0.10143699603540929,-2.142956522922842,0.017583183067157993,0.6251996653859558
42,38,15,292.2609771757026,3909.816818957042,166.13464768580218,3894.629348195649,54.0,0.10144833133620683,-1.4972218568119677,0.10143699603540929,-1.5034090721135371,0.017583183067157993,0.2916789191347243
43,25,15,264.330530090726,3842.899620060988,166.13464768580218,3894.629348195649,54.0,0.10144833133620683,-1.1520215034784849,0.10143699603540929,-1.1558440754880508,0.017583183067157993,0.29046872347678987
44,53,15,275.4374088407163,3843.51011953928,166.13464768580218,3894.629348195649,54.0,0.10144833133620683,-1.1986939998014978,0.10143699603540929,-1.203158329009263,0.017583183067157993,0.30861938033314457
45,18,15,118.27240388292726,3670.9317607653247,166.13464768580218,3894.629348195649,54.0,0.10144833133620683,-2.1939677182315442,0.10143699603540929,-2.183119104562141,0.017583183067157993,0.7431158509587292
46,28,15,181.0656949265822,4007.0767963031503,166.13464768580218,3894.629348195649,54.0,0.10144833133620683,-1.2956592079754912,0.10143699603540929,-1.2950690150267248,0.017583183067157993,0.2919145948355085
47,38,16,292.2609771757026,3909.816818957042,184.34237201585265,3895.6542281596544,54.0,0.10144833133620683,-1.2940310234135108,0.10143699603540929,-1.2994418072179927,0.017583183067157993,0.24019834954744623
48,18,16,126.52937545907687,3669.1679992851136,184.34237201585265,3895.6542281596544,54.0,0.10144833133620683,-2.299454533932038,0.10143699603540929,-2.2991213290351924,0.017583183067157993,0.7519901981046737
49,21,16,103.34699834515416,4117.964937310308,184.34237201585265,3895.6542281596544,54.0,0.10144833133620683,-2.0454731775846233,0.10143699603540929,-2.0402464453807303,0.017583183067157993,0.6178928165570087
50,28,16,181.0656949265822,4007.0767963031503,184.34237201585265,3895.6542281596544,54.0,0.10144833133620683,-1.3522431661434395,0.10143699603540929,-1.3517689048715815,0.017583183067157993,0.27788541915103965
51,53,16,275.4374088407163,3843.51011953928,184.34237201585265,3895.6542281596544,54.0,0.10144833133620683,-0.9747697367638196,0.10143699603540929,-0.9803643839572908,0.017583183067157993,0.2547827564799452
52,25,16,264.330530090726,3842.899620060988,184.34237201585265,3895.6542281596544,54.0,0.10144833133620683,-0.9320715337259917,0.10143699603540929,-0.9370298721311279,0.017583183067157993,0.23751141977369303
53,38,17,292.2609771757026,3909.816818957042,201.93033620389085,3898.3572697427626,54.0,0.10144833133620683,-1.100336561193753,0.10143699603540929,-1.1035794921084698,0.017583183067157993,0.19528944940014695
54,31,17,286.22286085268047,4096.016113555928,201.93033620389085,3898.3572697427626,54.0,0.10144833133620683,-2.242611802717739,0.10143699603540929,-2.2409450129769457,0.017583183067157993,0.5273380623539761
55,25,17,264.330530090726,3842.899620060988,201.93033620389085,3898.3572697427626,54.0,0.10144833133620683,-0.7485070039094154,0.10143699603540929,-0.7532813376878481,0.017583183067157993,0.1956257513196089
56,53,17,275.4374088407163,3843.51011953928,201.93033620389085,3898.3572697427626,54.0,0.10144833133620683,-0.805909696400192,0.10143699603540929,-0.8099096741676834,0.017583183067157993,0.21289431641327425
57,22,17,282.91308227706304,4129.966613278081,201.93033620389085,3898.3572697427626,54.0,0.10144833133620683,-2.340226886338444,0.10143699603540929,-2.3408220798660375,0.017583183067157993,0.591976828716412
58,28,17,181.0656949265822,4007.0767963031503,201.93033620389085,3898.3572697427626,54.0,0.10144833133620683,-1.3614418867458373,0.10143699603540929,-1.3606653364984473,0.017583183067157993,0.273861167001564
59,21,17,103.34699834515416,4117.964937310308,201.93033620389085,3898.3572697427626,54.0,0.10144833133620683,-2.062762233055115,0.10143699603540929,-2.0547221765612957,0.017583183067157993,0.6113912835603643
60,18,17,126.52937545907687,3669.1679992851136,201.93033620389085,3898.3572697427626,54.0,0.10144833133620683,-2.447239274695945,0.10143699603540929,-2.4461534091730552,0.017583183067157993,0.7774263647579011
61,38,18,292.2609771757026,3909.816818957042,156.44613989927444,3875.4647167104135,54.0,0.10144833133620683,-1.4844469297409502,0.10143699603540929,-1.4918021528161212,0.017583183067157993,0.3261533141006973
62,25,18,264.330530090726,3842.899620060988,156.44613989927444,3875.4647167104135,54.0,0.10144833133620683,-1.3230241571965184,0.10143699603540929,-1.3223722092810108,0.017583183067157993,0.3073561481414394
63,18,18,112.80152619571466,3672.147380358592,156.44613989927444,3875.4647167104135,54.0,0.10144833133620683,-1.8935902091084262,0.10143699603540929,-1.877760586662524,0.017583183067157993,0.6817134231465062
64,53,18,275.4374088407163,3843.51011953928,156.44613989927444,3875.4647167104135,54.0,0.10144833133620683,-1.3712603461258914,0.10143699603540929,-1.371902719917294,0.017583183067157993,0.3357448006962621
65,21,18,103.34699834515416,4117.964937310308,156.44613989927444,3875.4647167104135,54.0,0.10144833133620683,-2.402515052753684,0.10143699603540929,-2.407670551073619,0.017583183067157993,0.687783158643239
66,38,19,292.2609771757026,3909.816818957042,172.2658209063685,3873.515622530464,54.0,0.10144833133620683,-1.3020923298100748,0.10143699603540929,-1.3088229717024908,0.017583183067157993,0.28041294838945124
67,53,19,275.4374088407163,3843.51011953928,172.2658209063685,3873.515622530464,54.0,0.10144833133620683,-1.1629127543454623,0.10143699603540929,-1.1638654134841988,0.017583183067157993,0.29060257779678517
68,18,19,126.52937545907687,3669.1679992851136,172.2658209063685,3873.515622530464,54.0,0.10144833133620683,-2.0375811072969086,0.10143699603540929,-2.031078328462662,0.017583183067157993,0.6898412057319364
69,25,19,264.330530090726,3842.899620060988,172.2658209063685,3873.515622530464,54.0,0.10144833133620683,-1.1077009012982468,0.10143699603540929,-1.1076894532565775,0.017583183067157993,0.2629874878201972
70,18,20,126.52937545907687,3669.1679992851136,179.01893925451702,3867.320308590613,54.0,0.10144833133620683,-1.9725187746692425,0.10143699603540929,-1.9707468964188808,0.017583183067157993,0.6757364701018412
71,38,20,292.2609771757026,3909.816818957042,179.01893925451702,3867.320308590613,54.0,0.10144833133620683,-1.2549431179367454,0.10143699603540929,-1.2598748184420236,0.017583183067157993,0.27204504065569446
72,25,20,264.330530090726,3842.899620060988,179.01893925451702,3867.320308590613,54.0,0.10144833133620683,-1.0399910206465315,0.10143699603540929,-1.0398107849100284,0.017583183067157993,0.24226345424279766
73,53,20,275.4374088407163,3843.51011953928,179.01893925451702,3867.320308590613,54.0,0.10144833133620683,-1.0967974493001253,0.10143699603540929,-1.0980777811923181,0.017583183067157993,0.27265232919069404
74,25,21,264.330530090726,3842.899620060988,128.10338903664118,3851.740618485764,54.0,0.10144833133620683,-1.7959115660918126,0.10143699603540929,-1.7953752000413408,0.017583183067157993,0.41038524027597556
75,38,21,292.2609771757026,3909.816818957042,128.10338903664118,3851.740618485764,54.0,0.10144833133620683,-1.8683752674220904,0.10143699603540929,-1.870692507608054,0.017583183067157993,0.42536936061187813
76,18,21,90.08282576534675,3676.9660011790647,128.10338903664118,3851.740618485764,54.0,0.10144833133620683,-1.488900414619937,0.10143699603540929,-1.4708430598653386,0.017583183067157993,0.6102494378556944
77,53,22,275.4374088407163,3843.51011953928,174.16005358193937,3855.0147189033455,54.0,0.10144833133620683,-1.3629634693430581,0.10143699603540929,-1.3635940320883997,0.017583183067157993,0.29496587522674694
78,25,22,264.330530090726,3842.899620060988,174.16005358193937,3855.0147189033455,54.0,0.10144833133620683,-1.2277158561499473,0.10143699603540929,-1.227815486553304,0.017583183067157993,0.25978499608962957
79,38,22,292.2609771757026,3909.816818957042,174.16005358193937,3855.0147189033455,54.0,0.10144833133620683,-1.3753781013067103,0.10143699603540929,-1.3769303611645654,0.017583183067157993,0.3034884888348907
80,18,22,126.52937545907687,3669.1679992851136,174.16005358193937,3855.0147189033455,54.0,0.10144833133620683,-1.8163846777283288,0.10143699603540929,-1.8134360406761016,0.017583183067157993,0.6392591810716548
81,30,23,625.9985091941669,4344.425799606012,478.15084649167727,4464.183681943689,54.0,0.10144833133620683,-1.6968053422372094,0.10143699603540929,-1.6936503943976806,0.017583183067157993,0.41560217316294895
82,32,23,334.71484028241383,4482.861045979598,478.15084649167727,4464.183681943689,54.0,0.10144833133620683,-1.203030664482665,0.10143699603540929,-1.1972882876341189,0.017583183067157993,0.43719369900902316
83,23,23,492.6610906216525,4339.6404706179,478.15084649167727,4464.183681943689,54.0,0.10144833133620683,-1.7809483181201298,0.10143699603540929,-1.7849097410838581,0.017583183067157993,0.2937919704267812
84,30,24,625.9985091941669,4344.425799606012,463.0904010410905,4457.560365448071,54.0,0.10144833133620683,-1.910388051353061,0.10143699603540929,-1.9069009810138267,0.017583183067157993,0.4434794923563661
85,23,24,492.6610906216525,4339.6404706179,463.0904010410905,4457.560365448071,54.0,0.10144833133620683,-1.5692210457804585,0.10143699603540929,-1.5766922874039788,0.017583183067157993,0.28273188779021446
86,56,24,677.3923123197425,4458.591690875839,463.0904010410905,4457.560365448071,54.0,0.10144833133620683,-2.4093999869507345,0.10143699603540929,-2.406718971279985,0.017583183067157993,0.5750160227885109
87,32,24,334.71484028241383,4482.861045979598,463.0904010410905,4457.560365448071,54.0,0.10144833133620683,-1.0983027480082128,0.10143699603540929,-1.0912211181893636,0.017583183067157993,0.39776438887393295
88,23,25,492.6610906216525,4339.6404706179,437.3541612908576,4458.895894433887,54.0,0.10144833133620683,-1.4656458278225344,0.10143699603540929,-1.4708310526119348,0.017583183067157993,0.31048412745916815
89,7,25,477.9085898257795,4404.037580305916,437.3541612908576,4458.895894433887,54.0,0.10144833133620683,-0.8365146408779595,0.10143699603540929,-0.8386853682914653,0.017583183067157993,0.185096038925416
90,30,25,625.9985091941669,4344.425799606012,437.3541612908576,4458.895894433887,54.0,0.10144833133620683,-2.2945545176733027,0.10143699603540929,-2.2938131159740336,0.017583183067157993,0.516068408626497
91,32,25,334.71484028241383,4482.861045979598,437.3541612908576,4458.895894433887,54.0,0.10144833133620683,-0.9183323954589725,0.10143699603540929,-0.9131599972608161,0.017583183067157993,0.3269378069870811
92,32,26,334.71484028241383,4482.861045979598,413.6573433925362,4471.4083781216295,54.0,0.10144833133620683,-0.7107882920738947,0.10143699603540929,-0.7074024932781918,0.017583183067157993,0.2538102615736033
93,23,26,492.6610906216525,4339.6404706179,413.6573433925362,4471.4083781216295,54.0,0.10144833133620683,-1.6304830320335832,0.10143699603540929,-1.6304382720440662,0.017583183067157993,0.3842264271128954
94,8,27,404.480912881415,4338.111065579622,420.6163417766562,4415.183917581038,54.0,0.10144833133620683,-0.7170717013854007,0.10143699603540929,-0.718120955537016,0.017583183067157993,0.25075016653219795
95,30,27,625.9985091941669,4344.425799606012,420.6163417766562,4415.183917581038,54.0,0.10144833133620683,-2.247459053725154,0.10143699603540929,-2.2433256175324097,0.017583183067157993,0.4817721251298063
96,32,27,334.71484028241383,4482.861045979598,420.6163417766562,4415.183917581038,54.0,0.10144833133620683,-0.9523087598396628,0.10143699603540929,-0.953640583552016,0.017583183067157993,0.34598283637097316
97,23,27,492.6610906216525,4339.6404706179,420.6163417766562,4415.183917581038,54.0,0.10144833133620683,-1.2472110319047318,0.10143699603540929,-1.2475371768120687,0.017583183067157993,0.25552303715769364
98,7,27,477.9085898257795,4404.037580305916,420.6163417766562,4415.183917581038,54.0,0.10144833133620683,-0.7958415317809969,0.10143699603540929,-0.7964473153743054,0.017583183067157993,0.1590549232091388
99,23,28,492.6610906216525,4339.6404706179,401.3841185749654,4415.951924993758,54.0,0.10144833133620683,-1.4075864077937261,0.10143699603540929,-1.4081116356086576,0.017583183067157993,0.3101636800341939
100,32,28,334.71484028241383,4482.861045979598,401.3841185749654,4415.951924993758,54.0,0.10144833133620683,-0.9022825473147482,0.10143699603540929,-0.9045684149776811,0.017583183067157993,0.3101550050335841
101,8,28,404.480912881415,4338.111065579622,401.3841185749654,4415.951924993758,54.0,0.10144833133620683,-0.7107890906838022,0.10143699603540929,-0.7117964815536945,0.017583183067157993,0.24827778054504945
102,30,28,625.9985091941669,4344.425799606012,401.3841185749654,4415.951924993758,54.0,0.10144833133620683,-2.3668639451024385,0.10143699603540929,-2.3602899007432594,0.017583183067157993,0.5353306137353834
103,24,29,476.8845411410292,4318.364085281663,422.8827476086131,4397.34517396153,54.0,0.10144833133620683,-1.2842447374906591,0.10143699603540929,-1.2872634976322046,0.017583183067157993,0.24448375843805817
104,32,29,334.71484028241383,4482.861045979598,422.8827476086131,4397.34517396153,54.0,0.10144833133620683,-1.1712461468998876,0.10143699603540929,-1.1727673181858982,0.017583183067157993,0.3975073564558064
105,23,29,492.6610906216525,4339.6404706179,422.8827476086131,4397.34517396153,54.0,0.10144833133620683,-1.1234274676490934,0.10143699603540929,-1.1244531440125285,0.017583183067157993,0.22021254896696407
106,8,29,404.480912881415,4338.111065579622,422.8827476086131,4397.34517396153,54.0,0.10144833133620683,-0.5512298492412865,0.10143699603540929,-0.5526186992241313,0.017583183067157993,0.19922908344187917
107,30,29,625.9985091941669,4344.425799606012,422.8827476086131,4397.34517396153,54.0,0.10144833133620683,-2.1027258801270734,0.10143699603540929,-2.0977033612399203,0.017583183067157993,0.4525337976655176
108,30,30,625.9985091941669,4344.425799606012,464.0768372445594,4407.064429668476,54.0,0.10144833133620683,-1.8044850509307058,0.10143699603540929,-1.8017570558937115,0.017583183067157993,0.36937493097001983
109,26,30,492.46916862384336,4319.554466150916,464.0768372445594,4407.064429668476,54.0,0.10144833133620683,-1.0909541447024818,0.10143699603540929,-1.0945334853903104,0.017583183067157993,0.18917149954016402
110,8,30,404.480912881415,4338.111065579622,464.0768372445594,4407.064429668476,54.0,0.10144833133620683,-0.9947668465851075,0.10143699603540929,-0.9959311894826772,0.017583183067157993,0.2571391268267339
111,23,30,492.6610906216525,4339.6404706179,464.0768372445594,4407.064429668476,54.0,0.10144833133620683,-0.8486357571660093,0.10143699603540929,-0.852930577334799,0.017583183067157993,0.15254415035130156
112,24,30,476.8845411410292,4318.364085281663,464.0768372445594,4407.064429668476,54.0,0.10144833133620683,-1.135446545466324,0.10143699603540929,-1.1375944499188315,0.017583183067157993,0.194359734024715
113,32,30,334.71484028241383,4482.861045979598,464.0768372445594,4407.064429668476,54.0,0.10144833133620683,-1.4165819268736564,0.10143699603540929,-1.4179440539366055,0.017583183067157993,0.452186658630241
114,7,30,477.9085898257795,4404.037580305916,464.0768372445594,4407.064429668476,54.0,0.10144833133620683,-0.24591429346633314,0.10143699603540929,-0.2468531027315004,0.017583183067157993,0.037924860874417876
115,32,31,334.71484028241383,4482.861045979598,475.8317961471988,4394.399108234459,54.0,0.10144833133620683,-1.6260015698014676,0.10143699603540929,-1.6273801737271056,0.017583183067157993,0.4916767816956487
116,23,31,492.6610906216525,4339.6404706179,475.8317961471988,4394.399108234459,54.0,0.10144833133620683,-0.6824372455501578,0.10143699603540929,-0.6871442003383182,0.017583183067157993,0.11468629446535937
117,24,31,476.8845411410292,4318.364085281663,475.8317961471988,4394.399108234459,54.0,0.10144833133620683,-0.9352863906441435,0.10143699603540929,-0.9399691732366714,0.017583183067157993,0.15044471954108896
118,8,31,404.480912881415,4338.111065579622,475.8317961471988,4394.399108234459,54.0,0.10144833133620683,-0.9871922528345454,0.10143699603540929,-0.9884152407488391,0.017583183067157993,0.24269876291069006
119,30,31,625.9985091941669,4344.425799606012,475.8317961471988,4394.399108234459,54.0,0.10144833133620683,-1.5263822475789957,0.10143699603540929,-1.5224799581637045,0.017583183067157993,0.32550134299375033
120,7,31,477.9085898257795,4404.037580305916,475.8317961471988,4394.399108234459,54.0,0.10144833133620683,-0.18576072447116826,0.10143699603540929,-0.1859982873656955,0.017583183067157993,0.025932987452669722
121,33,31,633.1852302568241,4317.679688677003,475.8317961471988,4394.399108234459,54.0,0.10144833133620683,-1.7002789675437655,0.10143699603540929,-1.6993251647635699,0.017583183067157993,0.37498857221630333
122,34,31,645.8872104090177,4370.307858894735,475.8317961471988,4394.399108234459,54.0,0.10144833133620683,-1.6031154343809104,0.10143699603540929,-1.5981718084351246,0.017583183067157993,0.36125318309160553
123,23,32,492.6610906216525,4339.6404706179,441.7352774844472,4384.348452276274,54.0,0.10144833133620683,-0.8521902456135887,0.10143699603540929,-0.8535250923648625,0.017583183067157993,0.15129354077080162
124,30,32,625.9985091941669,4344.425799606012,441.7352774844472,4384.348452276274,54.0,0.10144833133620683,-1.8576336091955403,0.10143699603540929,-1.8543112891596374,0.017583183067157993,0.3901160274580419
125,32,32,334.71484028241383,4482.861045979598,441.7352774844472,4384.348452276274,54.0,0.10144833133620683,-1.4119976671128118,0.10143699603540929,-1.4123619337751734,0.017583183067157993,0.4596240644762526
126,7,32,477.9085898257795,4404.037580305916,441.7352774844472,4384.348452276274,54.0,0.10144833133620683,-0.49376645956239396,0.10143699603540929,-0.49336344762193346,0.017583183067157993,0.09938726166552311
127,8,32,404.480912881415,4338.111065579622,441.7352774844472,4384.348452276274,54.0,0.10144833133620683,-0.6150813888874966,0.10143699603540929,-0.6158047038312691,0.017583183067157993,0.18200786540531994
128,32,33,334.71484028241383,4482.861045979598,461.8257494002237,4382.902154782314,54.0,0.10144833133620683,-1.5403162016378869,0.10143699603540929,-1.53988657324344,0.017583183067157993,0.4881428563104889
129,30,33,625.9985091941669,4344.425799606012,461.8257494002237,4382.902154782314,54.0,0.10144833133620683,-1.65587691412793,0.10143699603540929,-1.6520964616577003,0.017583183067157993,0.3406961929711711
130,24,33,476.8845411410292,4318.364085281663,461.8257494002237,4382.902154782314,54.0,0.10144833133620683,-0.8782420087421977,0.10143699603540929,-0.8806762680198549,0.017583183067157993,0.1442317165362793
131,23,33,492.6610906216525,4339.6404706179,461.8257494002237,4382.902154782314,54.0,0.10144833133620683,-0.6330142818557821,0.10143699603540929,-0.6354852180835572,0.017583183067157993,0.1097332351161381
132,8,33,404.480912881415,4338.111065579622,461.8257494002237,4382.902154782314,54.0,0.10144833133620683,-0.8099463934931825,0.10143699603540929,-0.8115735789059249,0.017583183067157993,0.20560503625782095
133,7,33,477.9085898257795,4404.037580305916,461.8257494002237,4382.902154782314,54.0,0.10144833133620683,-0.3290889391873777,0.10143699603540929,-0.3284628047775795,0.017583183067157993,0.06027622179111053
134,32,34,334.71484028241383,4482.861045979598,462.3096820238882,4349.882377856321,54.0,0.10144833133620683,-1.9536368576484129,0.10143699603540929,-1.957323888909004,0.017583183067157993,0.5698736560529697
135,44,34,472.0029937650396,4104.126300266757,462.3096820238882,4349.882377856321,54.0,0.10144833133620683,-2.823669027936584,0.10143699603540929,-2.8192354019706105,0.017583183067157993,0.5140197772649393
136,26,34,492.46916862384336,4319.554466150916,462.3096820238882,4349.882377856321,54.0,0.10144833133620683,-0.5941935935576276,0.10143699603540929,-0.5957559557455594,0.017583183067157993,0.08759282976647771
137,24,34,476.8845411410292,4318.364085281663,462.3096820238882,4349.882377856321,54.0,0.10144833133620683,-0.5213250139267496,0.10143699603540929,-0.5234036857462482,0.017583183067157993,0.07721861604255363
138,8,34,404.480912881415,4338.111065579622,462.3096820238882,4349.882377856321,54.0,0.10144833133620683,-0.7027485680653571,0.10143699603540929,-0.7043584229234735,0.017583183067157993,0.16917764182601935
139,23,34,489.8052239433386,4334.538828818666,462.3096820238882,4349.882377856321,54.0,0.10144833133620683,-0.44024207810008575,0.10143699603540929,-0.4412133789083903,0.017583183067157993,0.06387708357660346
140,7,34,477.9085898257795,4404.037580305916,462.3096820238882,4349.882377856321,54.0,0.10144833133620683,-0.7117057553129494,0.10143699603540929,-0.7120079080121419,0.017583183067157993,0.12417947973538294
141,30,34,625.9985091941669,4344.425799606012,462.3096820238882,4349.882377856321,54.0,0.10144833133620683,-1.7357572500269332,0.10143699603540929,-1.7370058743097312,0.017583183067157993,0.3394683615128073
