rsn,eqid,ssn,eqX,eqY,staX,staY,zoneUTM,dc_0_mean,Lc_ca_mean,dc_0_med,Lc_ca_med,dc_0_unc,Lc_ca_unc
21,38,8,292.2609771757026,3909.816818957042,172.65571807246388,3903.30306557218,54.0,0.08206859886326451,-1.0978749009954567,0.08209464319855528,-1.095563998306607,0.017397015572304504,0.23650125024390892
22,25,8,264.330530090726,3842.899620060988,172.65571807246388,3903.30306557218,54.0,0.08206859886326451,-0.8847812816521332,0.08209464319855528,-0.8846633542654307,0.017397015572304504,0.24316844476860816
23,18,8,122.91219023912598,3669.973659608032,172.65571807246388,3903.30306557218,54.0,0.08206859886326451,-1.6347434269062213,0.08209464319855528,-1.6236530467145567,0.017397015572304504,0.6343245385881842
24,18,9,119.10864313893713,3670.787988011353,161.89050717369193,3870.304886320098,54.0,0.08206859886326451,-1.3535942396436011,0.08209464319855528,-1.3420472529413914,0.017397015572304504,0.5518965786223957
25,18,10,126.52937545907687,3669.1679992851136,169.18230311230798,3841.7481574939534,54.0,0.08206859886326451,-1.1014365433410036,0.08209464319855528,-1.0895247634927587,0.017397015572304504,0.4777238421957643
26,53,10,275.4374088407163,3843.51011953928,169.18230311230798,3841.7481574939534,54.0,0.08206859886326451,-1.249553505009712,0.08209464319855528,-1.2486162421476672,0.017397015572304504,0.27321389462235673
27,25,10,264.330530090726,3842.899620060988,169.18230311230798,3841.7481574939534,54.0,0.08206859886326451,-1.1113197293591177,0.08209464319855528,-1.1112291416191549,0.017397015572304504,0.24112590035962894
28,38,10,292.2609771757026,3909.816818957042,169.18230311230798,3841.7481574939534,54.0,0.08206859886326451,-1.1763052167524453,0.08209464319855528,-1.1777470551562905,0.017397015572304504,0.29046753738382125
29,38,11,292.2609771757026,3909.816818957042,191.90109938987828,3878.2746935665655,54.0,0.08206859886326451,-0.7804648444165496,0.08209464319855528,-0.7800587422499149,0.017397015572304504,0.20351512789173123
30,53,11,275.4374088407163,3843.51011953928,191.90109938987828,3878.2746935665655,54.0,0.08206859886326451,-0.8073263837323683,0.08209464319855528,-0.8067442150428368,0.017397015572304504,0.20164883368687955
31,25,11,264.330530090726,3842.899620060988,191.90109938987828,3878.2746935665655,54.0,0.08206859886326451,-0.7731286676395854,0.08209464319855528,-0.7736383387652076,0.017397015572304504,0.18302129012801732
32,18,11,126.52937545907687,3669.1679992851136,191.90109938987828,3878.2746935665655,54.0,0.08206859886326451,-1.4857439686648273,0.08209464319855528,-1.4742104419281958,0.017397015572304504,0.5773307844134492
33,25,12,264.330530090726,3842.899620060988,141.44423435963492,3914.1041134189504,54.0,0.08206859886326451,-1.1698700877441808,0.08209464319855528,-1.1685255386975626,0.017397015572304504,0.32589422640324933
34,38,13,292.2609771757026,3909.816818957042,143.62984271407734,3856.494018898308,54.0,0.08206859886326451,-1.2282333180447083,0.08209464319855528,-1.226920643798637,0.017397015572304504,0.3304387252457418
35,53,13,275.4374088407163,3843.51011953928,143.62984271407734,3856.494018898308,54.0,0.08206859886326451,-1.4325617423031511,0.08209464319855528,-1.4285486239914844,0.017397015572304504,0.3276685705351447
36,25,13,264.330530090726,3842.899620060988,143.62984271407734,3856.494018898308,54.0,0.08206859886326451,-1.3047559506344004,0.08209464319855528,-1.3009968990488916,0.017397015572304504,0.29820598681302135
37,18,13,104.17458112864377,3673.9383146686832,143.62984271407734,3856.494018898308,54.0,0.08206859886326451,-1.141892658291127,0.08209464319855528,-1.1308606705270308,0.017397015572304504,0.5101163481816982
38,28,14,181.0656949265822,4007.0767963031503,140.03220610245066,3900.631536167624,54.0,0.08206859886326451,-0.9212820140291654,0.08209464319855528,-0.9198205454117852,0.017397015572304504,0.2611706989925052
39,38,14,292.2609771757026,3909.816818957042,140.03220610245066,3900.631536167624,54.0,0.08206859886326451,-1.335813097081512,0.08209464319855528,-1.330966786682219,0.017397015572304504,0.3133788574404769
40,18,14,91.38061998577184,3676.689171757528,140.03220610245066,3900.631536167624,54.0,0.08206859886326451,-1.4784877119288813,0.08209464319855528,-1.465553952894718,0.017397015572304504,0.625903320025038
41,21,15,103.34699834515416,4117.964937310308,166.13464768580218,3894.629348195649,54.0,0.08206859886326451,-1.6962408215608324,0.08209464319855528,-1.6803714906054288,0.017397015572304504,0.5301128758386408
42,38,15,292.2609771757026,3909.816818957042,166.13464768580218,3894.629348195649,54.0,0.08206859886326451,-1.1473306314201777,0.08209464319855528,-1.1464016977315954,0.017397015572304504,0.26262311977231234
43,25,15,264.330530090726,3842.899620060988,166.13464768580218,3894.629348195649,54.0,0.08206859886326451,-0.9756806112106935,0.08209464319855528,-0.9765844836118099,0.017397015572304504,0.255211820697424
44,53,15,275.4374088407163,3843.51011953928,166.13464768580218,3894.629348195649,54.0,0.08206859886326451,-0.9802730870687862,0.08209464319855528,-0.9798636951539732,0.017397015572304504,0.2707538258741134
45,18,15,118.27240388292726,3670.9317607653247,166.13464768580218,3894.629348195649,54.0,0.08206859886326451,-1.5583226750646195,0.08209464319855528,-1.5474415265907944,0.017397015572304504,0.6153705330945792
46,28,15,181.0656949265822,4007.0767963031503,166.13464768580218,3894.629348195649,54.0,0.08206859886326451,-1.0687612091642893,0.08209464319855528,-1.065423215105732,0.017397015572304504,0.25738452437742626
47,38,16,292.2609771757026,3909.816818957042,184.34237201585265,3895.6542281596544,54.0,0.08206859886326451,-1.0047878447458698,0.08209464319855528,-1.0038314743805399,0.017397015572304504,0.21766324264761452
48,18,16,126.52937545907687,3669.1679992851136,184.34237201585265,3895.6542281596544,54.0,0.08206859886326451,-1.5534645167084749,0.08209464319855528,-1.5417650893299863,0.017397015572304504,0.6141314059644772
49,21,16,103.34699834515416,4117.964937310308,184.34237201585265,3895.6542281596544,54.0,0.08206859886326451,-1.5987201776167814,0.08209464319855528,-1.585770206407425,0.017397015572304504,0.5191988137483637
50,28,16,181.0656949265822,4007.0767963031503,184.34237201585265,3895.6542281596544,54.0,0.08206859886326451,-1.1022389181246042,0.08209464319855528,-1.1029898089405281,0.017397015572304504,0.24250944199839936
51,53,16,275.4374088407163,3843.51011953928,184.34237201585265,3895.6542281596544,54.0,0.08206859886326451,-0.7838621013228477,0.08209464319855528,-0.7826043142287763,0.017397015572304504,0.22584599264905708
52,25,16,264.330530090726,3842.899620060988,184.34237201585265,3895.6542281596544,54.0,0.08206859886326451,-0.7838693248379457,0.08209464319855528,-0.7839775092948467,0.017397015572304504,0.21113004249142184
53,38,17,292.2609771757026,3909.816818957042,201.93033620389085,3898.3572697427626,54.0,0.08206859886326451,-0.8770535172655843,0.08209464319855528,-0.8757743446297435,0.017397015572304504,0.175862559406274
54,31,17,286.22286085268047,4096.016113555928,201.93033620389085,3898.3572697427626,54.0,0.08206859886326451,-1.7708464163012068,0.08209464319855528,-1.7635937068673329,0.017397015572304504,0.4574217973489833
55,25,17,264.330530090726,3842.899620060988,201.93033620389085,3898.3572697427626,54.0,0.08206859886326451,-0.6193222380359555,0.08209464319855528,-0.6187124298588875,0.017397015572304504,0.17394842907887492
56,53,17,275.4374088407163,3843.51011953928,201.93033620389085,3898.3572697427626,54.0,0.08206859886326451,-0.628188730794877,0.08209464319855528,-0.6262253482741937,0.017397015572304504,0.18700944206160766
57,22,17,282.91308227706304,4129.966613278081,201.93033620389085,3898.3572697427626,54.0,0.08206859886326451,-1.8502108769305514,0.08209464319855528,-1.841162023626334,0.017397015572304504,0.5180800296346099
58,28,17,181.0656949265822,4007.0767963031503,201.93033620389085,3898.3572697427626,54.0,0.08206859886326451,-1.1162857464667937,0.08209464319855528,-1.1168323550954393,0.017397015572304504,0.23942831614046553
59,21,17,103.34699834515416,4117.964937310308,201.93033620389085,3898.3572697427626,54.0,0.08206859886326451,-1.6021075118464212,0.08209464319855528,-1.5913721023336473,0.017397015572304504,0.5094664398975655
60,18,17,126.52937545907687,3669.1679992851136,201.93033620389085,3898.3572697427626,54.0,0.08206859886326451,-1.6836003984609158,0.08209464319855528,-1.6728324205972247,0.017397015572304504,0.6309651619811429
61,38,18,292.2609771757026,3909.816818957042,156.44613989927444,3875.4647167104135,54.0,0.08206859886326451,-1.0655513867062618,0.08209464319855528,-1.065859324598784,0.017397015572304504,0.2911595350567777
62,25,18,264.330530090726,3842.899620060988,156.44613989927444,3875.4647167104135,54.0,0.08206859886326451,-1.1170992091622176,0.08209464319855528,-1.116244182784891,0.017397015572304504,0.2639510120652616
63,18,18,112.80152619571466,3672.147380358592,156.44613989927444,3875.4647167104135,54.0,0.08206859886326451,-1.3554056045844385,0.08209464319855528,-1.3456033418378939,0.017397015572304504,0.5649166230332875
64,53,18,275.4374088407163,3843.51011953928,156.44613989927444,3875.4647167104135,54.0,0.08206859886326451,-1.171448756187111,0.08209464319855528,-1.1703019036830948,0.017397015572304504,0.2886450939635295
65,21,18,103.34699834515416,4117.964937310308,156.44613989927444,3875.4647167104135,54.0,0.08206859886326451,-1.8535081163859735,0.08209464319855528,-1.8444184608237602,0.017397015572304504,0.5832781744133884
66,38,19,292.2609771757026,3909.816818957042,172.2658209063685,3873.515622530464,54.0,0.08206859886326451,-0.9362570446712005,0.08209464319855528,-0.9359380410153066,0.017397015572304504,0.25192325627094464
67,53,19,275.4374088407163,3843.51011953928,172.2658209063685,3873.515622530464,54.0,0.08206859886326451,-1.0183240538104155,0.08209464319855528,-1.0173907330071068,0.017397015572304504,0.24808135937774803
68,18,19,126.52937545907687,3669.1679992851136,172.2658209063685,3873.515622530464,54.0,0.08206859886326451,-1.3870197583389572,0.08209464319855528,-1.3757731954320422,0.017397015572304504,0.5572218932124546
69,25,19,264.330530090726,3842.899620060988,172.2658209063685,3873.515622530464,54.0,0.08206859886326451,-0.9648185320475803,0.08209464319855528,-0.9643687565918173,0.017397015572304504,0.22429297904469636
70,18,20,126.52937545907687,3669.1679992851136,179.01893925451702,3867.320308590613,54.0,0.08206859886326451,-1.3298449621300539,0.08209464319855528,-1.3178647267831012,0.017397015572304504,0.5448826020837914
71,38,20,292.2609771757026,3909.816818957042,179.01893925451702,3867.320308590613,54.0,0.08206859886326451,-0.9102321218110427,0.08209464319855528,-0.909399306442459,0.017397015572304504,0.2385044218930957
72,25,20,264.330530090726,3842.899620060988,179.01893925451702,3867.320308590613,54.0,0.08206859886326451,-0.9161038962281112,0.08209464319855528,-0.9155530623305171,0.017397015572304504,0.20639518737443957
73,53,20,275.4374088407163,3843.51011953928,179.01893925451702,3867.320308590613,54.0,0.08206859886326451,-0.9817365379491243,0.08209464319855528,-0.9809361021755276,0.017397015572304504,0.23298002839594167
74,25,21,264.330530090726,3842.899620060988,128.10338903664118,3851.740618485764,54.0,0.08206859886326451,-1.4431587038323326,0.08209464319855528,-1.4439564221163257,0.017397015572304504,0.3487166899396175
75,38,21,292.2609771757026,3909.816818957042,128.10338903664118,3851.740618485764,54.0,0.08206859886326451,-1.3515053789648543,0.08209464319855528,-1.350241277082211,0.017397015572304504,0.37293320509328076
76,18,21,90.08282576534675,3676.9660011790647,128.10338903664118,3851.740618485764,54.0,0.08206859886326451,-1.0848936007906864,0.08209464319855528,-1.0691086253641848,0.017397015572304504,0.4878138211397777
77,53,22,275.4374088407163,3843.51011953928,174.16005358193937,3855.0147189033455,54.0,0.08206859886326451,-1.1688960999888693,0.08209464319855528,-1.1660047648243201,0.017397015572304504,0.25108844332054203
78,25,22,264.330530090726,3842.899620060988,174.16005358193937,3855.0147189033455,54.0,0.08206859886326451,-1.0366872462737082,0.08209464319855528,-1.0341623432729168,0.017397015572304504,0.22071536686876553
79,38,22,292.2609771757026,3909.816818957042,174.16005358193937,3855.0147189033455,54.0,0.08206859886326451,-1.0464565819127565,0.08209464319855528,-1.0459917981217566,0.017397015572304504,0.26102745558456675
80,18,22,126.52937545907687,3669.1679992851136,174.16005358193937,3855.0147189033455,54.0,0.08206859886326451,-1.2212321351999476,0.08209464319855528,-1.209589617488788,0.017397015572304504,0.5144656222333895
81,30,23,625.9985091941669,4344.425799606012,478.15084649167727,4464.183681943689,54.0,0.08206859886326451,-1.3197437724745182,0.08209464319855528,-1.3157018601986992,0.017397015572304504,0.3512307103297611
82,32,23,334.71484028241383,4482.861045979598,478.15084649167727,4464.183681943689,54.0,0.08206859886326451,-0.9469508319640435,0.08209464319855528,-0.9418446285050747,0.017397015572304504,0.3637104692737648
83,23,23,492.6610906216525,4339.6404706179,478.15084649167727,4464.183681943689,54.0,0.08206859886326451,-1.4388822932961487,0.08209464319855528,-1.4420711729604352,0.017397015572304504,0.25169837549536345
84,30,24,625.9985091941669,4344.425799606012,463.0904010410905,4457.560365448071,54.0,0.08206859886326451,-1.4628231913458505,0.08209464319855528,-1.4621188228666677,0.017397015572304504,0.37879895984444073
85,23,24,492.6610906216525,4339.6404706179,463.0904010410905,4457.560365448071,54.0,0.08206859886326451,-1.2660368829851025,0.08209464319855528,-1.2681806420222195,0.017397015572304504,0.24971223946442345
86,56,24,677.3923123197425,4458.591690875839,463.0904010410905,4457.560365448071,54.0,0.08206859886326451,-1.906372289726409,0.08209464319855528,-1.901368460298204,0.017397015572304504,0.486278186241869
87,32,24,334.71484028241383,4482.861045979598,463.0904010410905,4457.560365448071,54.0,0.08206859886326451,-0.8452330691618449,0.08209464319855528,-0.8387663892592099,0.017397015572304504,0.32962800807483766
88,23,25,492.6610906216525,4339.6404706179,437.3541612908576,4458.895894433887,54.0,0.08206859886326451,-1.1757308903884696,0.08209464319855528,-1.1798201739476677,0.017397015572304504,0.2743903575410484
89,7,25,477.9085898257795,4404.037580305916,437.3541612908576,4458.895894433887,54.0,0.08206859886326451,-0.6711062040226182,0.08209464319855528,-0.6713934157017949,0.017397015572304504,0.16496528951036524
90,30,25,625.9985091941669,4344.425799606012,437.3541612908576,4458.895894433887,54.0,0.08206859886326451,-1.7822585774888848,0.08209464319855528,-1.779934008103787,0.017397015572304504,0.4444609793892865
91,32,25,334.71484028241383,4482.861045979598,437.3541612908576,4458.895894433887,54.0,0.08206859886326451,-0.6840742749227198,0.08209464319855528,-0.6795812485616393,0.017397015572304504,0.2687158866397775
92,32,26,334.71484028241383,4482.861045979598,413.6573433925362,4471.4083781216295,54.0,0.08206859886326451,-0.5250353211228265,0.08209464319855528,-0.5236593196057369,0.017397015572304504,0.20599792417953802
93,23,26,492.6610906216525,4339.6404706179,413.6573433925362,4471.4083781216295,54.0,0.08206859886326451,-1.2733065899421043,0.08209464319855528,-1.2743203591198655,0.017397015572304504,0.33717015230020164
94,8,27,404.480912881415,4338.111065579622,420.6163417766562,4415.183917581038,54.0,0.08206859886326451,-0.6182170743383433,0.08209464319855528,-0.614596025501446,0.017397015572304504,0.2123296831635203
95,30,27,625.9985091941669,4344.425799606012,420.6163417766562,4415.183917581038,54.0,0.08206859886326451,-1.767966065716539,0.08209464319855528,-1.7698700033807324,0.017397015572304504,0.4157833343930974
96,32,27,334.71484028241383,4482.861045979598,420.6163417766562,4415.183917581038,54.0,0.08206859886326451,-0.7147544776639057,0.08209464319855528,-0.7140978052792069,0.017397015572304504,0.28353408524839546
97,23,27,492.6610906216525,4339.6404706179,420.6163417766562,4415.183917581038,54.0,0.08206859886326451,-0.9337291346568838,0.08209464319855528,-0.9318035026888472,0.017397015572304504,0.22129274044135594
98,7,27,477.9085898257795,4404.037580305916,420.6163417766562,4415.183917581038,54.0,0.08206859886326451,-0.6292791899775219,0.08209464319855528,-0.6312873806841952,0.017397015572304504,0.13941592934109032
99,23,28,492.6610906216525,4339.6404706179,401.3841185749654,4415.951924993758,54.0,0.08206859886326451,-1.075274909675474,0.08209464319855528,-1.071499533633877,0.017397015572304504,0.266561018065673
100,32,28,334.71484028241383,4482.861045979598,401.3841185749654,4415.951924993758,54.0,0.08206859886326451,-0.6511962080174722,0.08209464319855528,-0.6508755304943902,0.017397015572304504,0.2524230127906884
101,8,28,404.480912881415,4338.111065579622,401.3841185749654,4415.951924993758,54.0,0.08206859886326451,-0.6127679334061745,0.08209464319855528,-0.6092103954890399,0.017397015572304504,0.21021766918370985
102,30,28,625.9985091941669,4344.425799606012,401.3841185749654,4415.951924993758,54.0,0.08206859886326451,-1.8387271960285485,0.08209464319855528,-1.838438859016037,0.017397015572304504,0.4592760527677839
103,24,29,476.8845411410292,4318.364085281663,422.8827476086131,4397.34517396153,54.0,0.08206859886326451,-0.9363883613159592,0.08209464319855528,-0.9332021254390874,0.017397015572304504,0.21857201217149863
104,32,29,334.71484028241383,4482.861045979598,422.8827476086131,4397.34517396153,54.0,0.08206859886326451,-0.8868577477004838,0.08209464319855528,-0.8862248956313646,0.017397015572304504,0.32601623531646096
105,23,29,492.6610906216525,4339.6404706179,422.8827476086131,4397.34517396153,54.0,0.08206859886326451,-0.8310225762756711,0.08209464319855528,-0.8276372109463729,0.017397015572304504,0.19123482155547913
106,8,29,404.480912881415,4338.111065579622,422.8827476086131,4397.34517396153,54.0,0.08206859886326451,-0.47584086555595984,0.08209464319855528,-0.472377022083648,0.017397015572304504,0.16928090989926792
107,30,29,625.9985091941669,4344.425799606012,422.8827476086131,4397.34517396153,54.0,0.08206859886326451,-1.605323167501729,0.08209464319855528,-1.6015418493380258,0.017397015572304504,0.38933788324083285
108,30,30,625.9985091941669,4344.425799606012,464.0768372445594,4407.064429668476,54.0,0.08206859886326451,-1.451230679653723,0.08209464319855528,-1.454083781237423,0.017397015572304504,0.32036536510451086
109,26,30,492.46916862384336,4319.554466150916,464.0768372445594,4407.064429668476,54.0,0.08206859886326451,-0.8799299147420365,0.08209464319855528,-0.8827151051105208,0.017397015572304504,0.16709484616860326
110,8,30,404.480912881415,4338.111065579622,464.0768372445594,4407.064429668476,54.0,0.08206859886326451,-0.7199350479735906,0.08209464319855528,-0.7182191212861453,0.017397015572304504,0.2248965650648579
111,23,30,492.6610906216525,4339.6404706179,464.0768372445594,4407.064429668476,54.0,0.08206859886326451,-0.6733687239211437,0.08209464319855528,-0.6763037719149295,0.017397015572304504,0.13361360081682383
112,24,30,476.8845411410292,4318.364085281663,464.0768372445594,4407.064429668476,54.0,0.08206859886326451,-0.7988740213080058,0.08209464319855528,-0.7984094584673803,0.017397015572304504,0.17598941400520857
113,32,30,334.71484028241383,4482.861045979598,464.0768372445594,4407.064429668476,54.0,0.08206859886326451,-1.0820951385976363,0.08209464319855528,-1.0810599535772052,0.017397015572304504,0.3773491190977334
114,7,30,477.9085898257795,4404.037580305916,464.0768372445594,4407.064429668476,54.0,0.08206859886326451,-0.19275885854686384,0.08209464319855528,-0.19397209027633283,0.017397015572304504,0.03466212732152129
115,32,31,334.71484028241383,4482.861045979598,475.8317961471988,4394.399108234459,54.0,0.08206859886326451,-1.2259360178657075,0.08209464319855528,-1.2252020579186085,0.017397015572304504,0.41141070264505575
116,23,31,492.6610906216525,4339.6404706179,475.8317961471988,4394.399108234459,54.0,0.08206859886326451,-0.5734046503584477,0.08209464319855528,-0.5753448567556421,0.017397015572304504,0.09879135107949746
117,24,31,476.8845411410292,4318.364085281663,475.8317961471988,4394.399108234459,54.0,0.08206859886326451,-0.8033120083356289,0.08209464319855528,-0.8052817122525425,0.017397015572304504,0.13108086826297277
118,8,31,404.480912881415,4338.111065579622,475.8317961471988,4394.399108234459,54.0,0.08206859886326451,-0.6225051625404484,0.08209464319855528,-0.622264859222457,0.017397015572304504,0.21613230965077568
119,30,31,625.9985091941669,4344.425799606012,475.8317961471988,4394.399108234459,54.0,0.08206859886326451,-1.211095062715344,0.08209464319855528,-1.2113702374818722,0.017397015572304504,0.2796842136651243
120,7,31,477.9085898257795,4404.037580305916,475.8317961471988,4394.399108234459,54.0,0.08206859886326451,-0.14245337033936561,0.08209464319855528,-0.1425714858065985,0.017397015572304504,0.02293889763852614
121,33,31,633.1852302568241,4317.679688677003,475.8317961471988,4394.399108234459,54.0,0.08206859886326451,-1.3328115752141374,0.08209464319855528,-1.328929985296046,0.017397015572304504,0.3204595952387768
122,34,31,645.8872104090177,4370.307858894735,475.8317961471988,4394.399108234459,54.0,0.08206859886326451,-1.2340155329675209,0.08209464319855528,-1.2357972723263415,0.017397015572304504,0.3075638485868422
123,23,32,492.6610906216525,4339.6404706179,441.7352774844472,4384.348452276274,54.0,0.08206859886326451,-0.6165632370241186,0.08209464319855528,-0.6149945932892837,0.017397015572304504,0.1336514864862024
124,30,32,625.9985091941669,4344.425799606012,441.7352774844472,4384.348452276274,54.0,0.08206859886326451,-1.4355947900739732,0.08209464319855528,-1.4328612993746113,0.017397015572304504,0.3368913095115688
125,32,32,334.71484028241383,4482.861045979598,441.7352774844472,4384.348452276274,54.0,0.08206859886326451,-1.0809051038677213,0.08209464319855528,-1.0790402827303487,0.017397015572304504,0.3786535311871396
126,7,32,477.9085898257795,4404.037580305916,441.7352774844472,4384.348452276274,54.0,0.08206859886326451,-0.34548302098676553,0.08209464319855528,-0.3458581584354603,0.017397015572304504,0.0874372999205958
127,8,32,404.480912881415,4338.111065579622,441.7352774844472,4384.348452276274,54.0,0.08206859886326451,-0.4519565574070037,0.08209464319855528,-0.4494213441749575,0.017397015572304504,0.15847469909545212
128,32,33,334.71484028241383,4482.861045979598,461.8257494002237,4382.902154782314,54.0,0.08206859886326451,-1.1545347861341897,0.08209464319855528,-1.152894346770285,0.017397015572304504,0.4048520201330135
129,30,33,625.9985091941669,4344.425799606012,461.8257494002237,4382.902154782314,54.0,0.08206859886326451,-1.2814173258879527,0.08209464319855528,-1.2785352312427196,0.017397015572304504,0.29480398803210084
130,24,33,476.8845411410292,4318.364085281663,461.8257494002237,4382.902154782314,54.0,0.08206859886326451,-0.6171143609210953,0.08209464319855528,-0.6153270067191854,0.017397015572304504,0.13121900578268533
131,23,33,492.6610906216525,4339.6404706179,461.8257494002237,4382.902154782314,54.0,0.08206859886326451,-0.48266648086074326,0.08209464319855528,-0.48332743959877444,0.017397015572304504,0.09678524199807226
132,8,33,404.480912881415,4338.111065579622,461.8257494002237,4382.902154782314,54.0,0.08206859886326451,-0.5118505477409141,0.08209464319855528,-0.5111810362877557,0.017397015572304504,0.18311860370428282
133,7,33,477.9085898257795,4404.037580305916,461.8257494002237,4382.902154782314,54.0,0.08206859886326451,-0.21768591435229667,0.08209464319855528,-0.21817313604385302,0.017397015572304504,0.05390863662976793
134,32,34,334.71484028241383,4482.861045979598,462.3096820238882,4349.882377856321,54.0,0.08206859886326451,-1.4080593934423866,0.08209464319855528,-1.4044859710352833,0.017397015572304504,0.47748323241108437
135,44,34,472.0029937650396,4104.126300266757,462.3096820238882,4349.882377856321,54.0,0.08206859886326451,-2.1474887157049345,0.08209464319855528,-2.1429893588562106,0.017397015572304504,0.4503452705674952
136,26,34,492.46916862384336,4319.554466150916,462.3096820238882,4349.882377856321,54.0,0.08206859886326451,-0.5040857505824399,0.08209464319855528,-0.5035846308137313,0.017397015572304504,0.07900046437841815
137,24,34,476.8845411410292,4318.364085281663,462.3096820238882,4349.882377856321,54.0,0.08206859886326451,-0.4160234091776151,0.08209464319855528,-0.41516026901750075,0.017397015572304504,0.07008507268220579
138,8,34,404.480912881415,4338.111065579622,462.3096820238882,4349.882377856321,54.0,0.08206859886326451,-0.4965515173018755,0.08209464319855528,-0.4940654086762158,0.017397015572304504,0.14153171026330327
139,23,34,489.8052239433386,4334.538828818666,462.3096820238882,4349.882377856321,54.0,0.08206859886326451,-0.37207162117586645,0.08209464319855528,-0.37163302716615165,0.017397015572304504,0.057089447273717654
140,7,34,477.9085898257795,4404.037580305916,462.3096820238882,4349.882377856321,54.0,0.08206859886326451,-0.451419312910446,0.08209464319855528,-0.45075274545655575,0.017397015572304504,0.11181935427283275
141,30,34,625.9985091941669,4344.425799606012,462.3096820238882,4349.882377856321,54.0,0.08206859886326451,-1.416100141775739,0.08209464319855528,-1.4122799619674749,0.017397015572304504,0.2922578830729717
