rsn,eqid,ssn,eqX,eqY,staX,staY,zoneUTM,dc_0_mean,Lc_ca_mean,dc_0_med,Lc_ca_med,dc_0_unc,Lc_ca_unc
22,25,8,264.330530090726,3842.899620060988,172.65571807246388,3903.30306557218,54.0,0.10795065928260948,-0.14651996817796786,0.1077338678064981,-0.14349450218887297,0.013829234949633331,0.06234282920651232
23,18,8,122.91219023912598,3669.973659608032,172.65571807246388,3903.30306557218,54.0,0.10795065928260948,-0.4512132913014688,0.1077338678064981,-0.44694495481930346,0.013829234949633331,0.163010536932906
24,18,9,119.10864313893713,3670.787988011353,161.89050717369193,3870.304886320098,54.0,0.10795065928260948,-0.37689661188856755,0.1077338678064981,-0.37454872282774376,0.013829234949633331,0.13914850115202798
25,18,10,126.52937545907687,3669.1679992851136,169.18230311230798,3841.7481574939534,54.0,0.10795065928260948,-0.3477668933746235,0.1077338678064981,-0.3441060668073188,0.013829234949633331,0.1231680245292694
26,53,10,275.4374088407163,3843.51011953928,169.18230311230798,3841.7481574939534,54.0,0.10795065928260948,-0.2685265166872539,0.1077338678064981,-0.26785310715452254,0.013829234949633331,0.07525092712504293
27,25,10,264.330530090726,3842.899620060988,169.18230311230798,3841.7481574939534,54.0,0.10795065928260948,-0.24679389645540978,0.1077338678064981,-0.24610562667000516,0.013829234949633331,0.0670943740502951
28,38,10,292.2609771757026,3909.816818957042,169.18230311230798,3841.7481574939534,54.0,0.10795065928260948,-0.22922740114905335,0.1077338678064981,-0.22705888393242066,0.013829234949633331,0.0828968833022265
29,38,11,292.2609771757026,3909.816818957042,191.90109938987828,3878.2746935665655,54.0,0.10795065928260948,-0.12056664508133122,0.1077338678064981,-0.11759787543353518,0.013829234949633331,0.05794411649939119
30,53,11,275.4374088407163,3843.51011953928,191.90109938987828,3878.2746935665655,54.0,0.10795065928260948,-0.13168724407045995,0.1077338678064981,-0.1293635654682316,0.013829234949633331,0.05236917711652244
31,25,11,264.330530090726,3842.899620060988,191.90109938987828,3878.2746935665655,54.0,0.10795065928260948,-0.1258776846916711,0.1077338678064981,-0.12427585392383794,0.013829234949633331,0.04792838611883041
32,18,11,126.52937545907687,3669.1679992851136,191.90109938987828,3878.2746935665655,54.0,0.10795065928260948,-0.465435039219676,0.1077338678064981,-0.46122765803324073,0.013829234949633331,0.15207882121533609
33,25,12,264.330530090726,3842.899620060988,141.44423435963492,3914.1041134189504,54.0,0.10795065928260948,-0.20085540744625405,0.1077338678064981,-0.19757330116094182,0.013829234949633331,0.08432963528534457
34,38,13,292.2609771757026,3909.816818957042,143.62984271407734,3856.494018898308,54.0,0.10795065928260948,-0.24228629613280453,0.1077338678064981,-0.23924960987144236,0.013829234949633331,0.09334396334790093
35,53,13,275.4374088407163,3843.51011953928,143.62984271407734,3856.494018898308,54.0,0.10795065928260948,-0.3001491897854897,0.1077338678064981,-0.2997673338519081,0.013829234949633331,0.08995974999749339
36,25,13,264.330530090726,3842.899620060988,143.62984271407734,3856.494018898308,54.0,0.10795065928260948,-0.28778048938606526,0.1077338678064981,-0.28742216918145586,0.013829234949633331,0.08273578432763631
37,18,13,104.17458112864377,3673.9383146686832,143.62984271407734,3856.494018898308,54.0,0.10795065928260948,-0.2912416978872137,0.1077338678064981,-0.28699285884813813,0.013829234949633331,0.12397410443435639
38,28,14,181.0656949265822,4007.0767963031503,140.03220610245066,3900.631536167624,54.0,0.10795065928260948,-0.17462705087622932,0.1077338678064981,-0.17193472882063976,0.013829234949633331,0.07152506373336935
39,38,14,292.2609771757026,3909.816818957042,140.03220610245066,3900.631536167624,54.0,0.10795065928260948,-0.18287466166384908,0.1077338678064981,-0.18047452426041433,0.013829234949633331,0.08638051862071906
40,18,14,91.38061998577184,3676.689171757528,140.03220610245066,3900.631536167624,54.0,0.10795065928260948,-0.33220214466373255,0.1077338678064981,-0.32280038018851354,0.013829234949633331,0.14818803909864078
41,21,15,103.34699834515416,4117.964937310308,166.13464768580218,3894.629348195649,54.0,0.10795065928260948,-0.3519121235006198,0.1077338678064981,-0.3454318069617894,0.013829234949633331,0.14132520718177705
42,38,15,292.2609771757026,3909.816818957042,166.13464768580218,3894.629348195649,54.0,0.10795065928260948,-0.16496276663910092,0.1077338678064981,-0.16285105469132727,0.013829234949633331,0.07240586158072325
43,25,15,264.330530090726,3842.899620060988,166.13464768580218,3894.629348195649,54.0,0.10795065928260948,-0.1669982326055162,0.1077338678064981,-0.16459816044636016,0.013829234949633331,0.06582540113594704
44,53,15,275.4374088407163,3843.51011953928,166.13464768580218,3894.629348195649,54.0,0.10795065928260948,-0.1684121567288321,0.1077338678064981,-0.16509092687236135,0.013829234949633331,0.06946246136176693
45,18,15,118.27240388292726,3670.9317607653247,166.13464768580218,3894.629348195649,54.0,0.10795065928260948,-0.41717502715413574,0.1077338678064981,-0.41433822085179145,0.013829234949633331,0.15567046935047926
46,28,15,181.0656949265822,4007.0767963031503,166.13464768580218,3894.629348195649,54.0,0.10795065928260948,-0.16883022209303244,0.1077338678064981,-0.16561916850306668,0.013829234949633331,0.06982079255955885
47,38,16,292.2609771757026,3909.816818957042,184.34237201585265,3895.6542281596544,54.0,0.10795065928260948,-0.13616264601382005,0.1077338678064981,-0.13419878516172096,0.013829234949633331,0.06114935281747864
48,18,16,126.52937545907687,3669.1679992851136,184.34237201585265,3895.6542281596544,54.0,0.10795065928260948,-0.4660657639204912,0.1077338678064981,-0.4618895738130113,0.013829234949633331,0.15936593943733546
49,21,16,103.34699834515416,4117.964937310308,184.34237201585265,3895.6542281596544,54.0,0.10795065928260948,-0.32636947111860165,0.1077338678064981,-0.3204662700966269,0.013829234949633331,0.13913702293906105
50,28,16,181.0656949265822,4007.0767963031503,184.34237201585265,3895.6542281596544,54.0,0.10795065928260948,-0.16336535455210424,0.1077338678064981,-0.1609878269438227,0.013829234949633331,0.06577119140787732
51,53,16,275.4374088407163,3843.51011953928,184.34237201585265,3895.6542281596544,54.0,0.10795065928260948,-0.1286399562568695,0.1077338678064981,-0.12492462238704398,0.013829234949633331,0.05767706083173657
52,25,16,264.330530090726,3842.899620060988,184.34237201585265,3895.6542281596544,54.0,0.10795065928260948,-0.12789546481379838,0.1077338678064981,-0.12509763064144008,0.013829234949633331,0.05426786153811548
53,38,17,292.2609771757026,3909.816818957042,201.93033620389085,3898.3572697427626,54.0,0.10795065928260948,-0.11021403273082606,0.1077338678064981,-0.10861252985306191,0.013829234949633331,0.05073841880945482
54,31,17,286.22286085268047,4096.016113555928,201.93033620389085,3898.3572697427626,54.0,0.10795065928260948,-0.3759451725874542,0.1077338678064981,-0.37097015960704405,0.013829234949633331,0.12365862377305195
55,25,17,264.330530090726,3842.899620060988,201.93033620389085,3898.3572697427626,54.0,0.10795065928260948,-0.09447408328344747,0.1077338678064981,-0.09108813180591502,0.013829234949633331,0.04520441695099201
56,53,17,275.4374088407163,3843.51011953928,201.93033620389085,3898.3572697427626,54.0,0.10795065928260948,-0.09855253365656258,0.1077338678064981,-0.09458137578546237,0.013829234949633331,0.04883319324479027
57,22,17,282.91308227706304,4129.966613278081,201.93033620389085,3898.3572697427626,54.0,0.10795065928260948,-0.42943138872390874,0.1077338678064981,-0.4245151687359056,0.013829234949633331,0.14471440141537212
58,28,17,181.0656949265822,4007.0767963031503,201.93033620389085,3898.3572697427626,54.0,0.10795065928260948,-0.16292331550782854,0.1077338678064981,-0.16060565776311475,0.013829234949633331,0.06535144047374161
59,21,17,103.34699834515416,4117.964937310308,201.93033620389085,3898.3572697427626,54.0,0.10795065928260948,-0.31919079143153356,0.1077338678064981,-0.3136986162935716,0.013829234949633331,0.13911726429535293
60,18,17,126.52937545907687,3669.1679992851136,201.93033620389085,3898.3572697427626,54.0,0.10795065928260948,-0.5041289876615804,0.1077338678064981,-0.4996407538434104,0.013829234949633331,0.16593737892490443
61,38,18,292.2609771757026,3909.816818957042,156.44613989927444,3875.4647167104135,54.0,0.10795065928260948,-0.1776476516956192,0.1077338678064981,-0.1738306955370723,0.013829234949633331,0.08040889218815658
62,25,18,264.330530090726,3842.899620060988,156.44613989927444,3875.4647167104135,54.0,0.10795065928260948,-0.2230256983719982,0.1077338678064981,-0.22203129602130484,0.013829234949633331,0.07193698323897314
63,18,18,112.80152619571466,3672.147380358592,156.44613989927444,3875.4647167104135,54.0,0.10795065928260948,-0.3584276963180609,0.1077338678064981,-0.3562585807162224,0.013829234949633331,0.14076137115865825
64,53,18,275.4374088407163,3843.51011953928,156.44613989927444,3875.4647167104135,54.0,0.10795065928260948,-0.22811960657087735,0.1077338678064981,-0.22668063718996775,0.013829234949633331,0.07751061133391415
65,21,18,103.34699834515416,4117.964937310308,156.44613989927444,3875.4647167104135,54.0,0.10795065928260948,-0.4141215754871524,0.1077338678064981,-0.40835076320307934,0.013829234949633331,0.1563949964639226
66,38,19,292.2609771757026,3909.816818957042,172.2658209063685,3873.515622530464,54.0,0.10795065928260948,-0.15542317043233542,0.1077338678064981,-0.1522812207896912,0.013829234949633331,0.07026714663587345
67,53,19,275.4374088407163,3843.51011953928,172.2658209063685,3873.515622530464,54.0,0.10795065928260948,-0.19106410984599698,0.1077338678064981,-0.18961229198747312,0.013829234949633331,0.06634073713287829
68,18,19,126.52937545907687,3669.1679992851136,172.2658209063685,3873.515622530464,54.0,0.10795065928260948,-0.4177765766535498,0.1077338678064981,-0.4143422665740543,0.013829234949633331,0.14501634388879
69,25,19,264.330530090726,3842.899620060988,172.2658209063685,3873.515622530464,54.0,0.10795065928260948,-0.184965148578611,0.1077338678064981,-0.1839985700983798,0.013829234949633331,0.06086501049520183
70,18,20,126.52937545907687,3669.1679992851136,179.01893925451702,3867.320308590613,54.0,0.10795065928260948,-0.41873117927001524,0.1077338678064981,-0.4146491305246907,0.013829234949633331,0.14174197162017335
71,38,20,292.2609771757026,3909.816818957042,179.01893925451702,3867.320308590613,54.0,0.10795065928260948,-0.16279715751877807,0.1077338678064981,-0.1601040812508748,0.013829234949633331,0.06844109056006208
72,25,20,264.330530090726,3842.899620060988,179.01893925451702,3867.320308590613,54.0,0.10795065928260948,-0.17087913707458213,0.1077338678064981,-0.17004510733460954,0.013829234949633331,0.056045732396725195
73,53,20,275.4374088407163,3843.51011953928,179.01893925451702,3867.320308590613,54.0,0.10795065928260948,-0.17748227400283503,0.1077338678064981,-0.17627620138772573,0.013829234949633331,0.0620951227950167
74,25,21,264.330530090726,3842.899620060988,128.10338903664118,3851.740618485764,54.0,0.10795065928260948,-0.3385707936205017,0.1077338678064981,-0.3370188583053896,0.013829234949633331,0.09562440813076027
75,38,21,292.2609771757026,3909.816818957042,128.10338903664118,3851.740618485764,54.0,0.10795065928260948,-0.2727917454475725,0.1077338678064981,-0.26933227119466785,0.013829234949633331,0.10434922605745364
76,18,21,90.08282576534675,3676.9660011790647,128.10338903664118,3851.740618485764,54.0,0.10795065928260948,-0.23512238288037346,0.1077338678064981,-0.2266948081296681,0.013829234949633331,0.11323515405550448
77,53,22,275.4374088407163,3843.51011953928,174.16005358193937,3855.0147189033455,54.0,0.10795065928260948,-0.22479282529559177,0.1077338678064981,-0.22464147300952586,0.013829234949633331,0.0687544989474346
78,25,22,264.330530090726,3842.899620060988,174.16005358193937,3855.0147189033455,54.0,0.10795065928260948,-0.21057241035447474,0.1077338678064981,-0.21043605153281197,0.013829234949633331,0.06125255012361898
79,38,22,292.2609771757026,3909.816818957042,174.16005358193937,3855.0147189033455,54.0,0.10795065928260948,-0.19491621036541887,0.1077338678064981,-0.19289136178501481,0.013829234949633331,0.07514969805762597
80,18,22,126.52937545907687,3669.1679992851136,174.16005358193937,3855.0147189033455,54.0,0.10795065928260948,-0.38498346073733786,0.1077338678064981,-0.3809282557585174,0.013829234949633331,0.13308074941317324
81,30,23,625.9985091941669,4344.425799606012,478.15084649167727,4464.183681943689,54.0,0.10795065928260948,-0.21006199593341518,0.1077338678064981,-0.20286958516414402,0.013829234949633331,0.09582573000391167
82,32,23,334.71484028241383,4482.861045979598,478.15084649167727,4464.183681943689,54.0,0.10795065928260948,-0.2692588977155259,0.1077338678064981,-0.267602740361388,0.013829234949633331,0.09876274212507137
83,23,23,492.6610906216525,4339.6404706179,478.15084649167727,4464.183681943689,54.0,0.10795065928260948,-0.28465734133661286,0.1077338678064981,-0.2846149703573123,0.013829234949633331,0.07944839826029605
84,30,24,625.9985091941669,4344.425799606012,463.0904010410905,4457.560365448071,54.0,0.10795065928260948,-0.22880365827626478,0.1077338678064981,-0.2220554142794518,0.013829234949633331,0.10056459209388399
85,23,24,492.6610906216525,4339.6404706179,463.0904010410905,4457.560365448071,54.0,0.10795065928260948,-0.2623876565914883,0.1077338678064981,-0.26175953823595827,0.013829234949633331,0.0754447676251433
86,56,24,677.3923123197425,4458.591690875839,463.0904010410905,4457.560365448071,54.0,0.10795065928260948,-0.3327357619858329,0.1077338678064981,-0.32809815441126217,0.013829234949633331,0.13218914861600092
87,32,24,334.71484028241383,4482.861045979598,463.0904010410905,4457.560365448071,54.0,0.10795065928260948,-0.24781986904176995,0.1077338678064981,-0.24635114726660115,0.013829234949633331,0.08929946822187682
88,23,25,492.6610906216525,4339.6404706179,437.3541612908576,4458.895894433887,54.0,0.10795065928260948,-0.2706067566657134,0.1077338678064981,-0.26981013681139737,0.013829234949633331,0.08277785202078054
89,7,25,477.9085898257795,4404.037580305916,437.3541612908576,4458.895894433887,54.0,0.10795065928260948,-0.11069835146847266,0.1077338678064981,-0.10983121452358807,0.013829234949633331,0.04322420503006212
90,30,25,625.9985091941669,4344.425799606012,437.3541612908576,4458.895894433887,54.0,0.10795065928260948,-0.2735063325687094,0.1077338678064981,-0.26668397773682617,0.013829234949633331,0.11605731295019367
91,32,25,334.71484028241383,4482.861045979598,437.3541612908576,4458.895894433887,54.0,0.10795065928260948,-0.20530465928299277,0.1077338678064981,-0.2045984904867582,0.013829234949633331,0.07216598563158487
92,32,26,334.71484028241383,4482.861045979598,413.6573433925362,4471.4083781216295,54.0,0.10795065928260948,-0.1593318846553479,0.1077338678064981,-0.15899055333537082,0.013829234949633331,0.05508684634399241
93,23,26,492.6610906216525,4339.6404706179,413.6573433925362,4471.4083781216295,54.0,0.10795065928260948,-0.31178367712448196,0.1077338678064981,-0.31055956373934934,0.013829234949633331,0.09928696657153499
94,8,27,404.480912881415,4338.111065579622,420.6163417766562,4415.183917581038,54.0,0.10795065928260948,-0.1722693134509649,0.1077338678064981,-0.17060195255000893,0.013829234949633331,0.05859581268491313
95,30,27,625.9985091941669,4344.425799606012,420.6163417766562,4415.183917581038,54.0,0.10795065928260948,-0.29770234156946485,0.1077338678064981,-0.29254750058101553,0.013829234949633331,0.1148805209023977
96,32,27,334.71484028241383,4482.861045979598,420.6163417766562,4415.183917581038,54.0,0.10795065928260948,-0.19151196911279578,0.1077338678064981,-0.1905524362001799,0.013829234949633331,0.07518011502400714
97,23,27,492.6610906216525,4339.6404706179,420.6163417766562,4415.183917581038,54.0,0.10795065928260948,-0.2282971849683519,0.1077338678064981,-0.22712970694883622,0.013829234949633331,0.0669869592193693
98,7,27,477.9085898257795,4404.037580305916,420.6163417766562,4415.183917581038,54.0,0.10795065928260948,-0.09123526873556467,0.1077338678064981,-0.09051132715639332,0.013829234949633331,0.03665513230731231
99,23,28,492.6610906216525,4339.6404706179,401.3841185749654,4415.951924993758,54.0,0.10795065928260948,-0.25500095477463175,0.1077338678064981,-0.25345807319092206,0.013829234949633331,0.07680892512005734
100,32,28,334.71484028241383,4482.861045979598,401.3841185749654,4415.951924993758,54.0,0.10795065928260948,-0.16508434580897924,0.1077338678064981,-0.16407202397933607,0.013829234949633331,0.06702971968557328
101,8,28,404.480912881415,4338.111065579622,401.3841185749654,4415.951924993758,54.0,0.10795065928260948,-0.170032394704127,0.1077338678064981,-0.16838302643887493,0.013829234949633331,0.057955872449648095
102,30,28,625.9985091941669,4344.425799606012,401.3841185749654,4415.951924993758,54.0,0.10795065928260948,-0.33322648326973797,0.1077338678064981,-0.32754597795055906,0.013829234949633331,0.12838742417878307
103,24,29,476.8845411410292,4318.364085281663,422.8827476086131,4397.34517396153,54.0,0.10795065928260948,-0.2309733900822413,0.1077338678064981,-0.2295738279603508,0.013829234949633331,0.06526421424723301
104,32,29,334.71484028241383,4482.861045979598,422.8827476086131,4397.34517396153,54.0,0.10795065928260948,-0.20873463505757706,0.1077338678064981,-0.2073363107340593,0.013829234949633331,0.0855818284884359
105,23,29,492.6610906216525,4339.6404706179,422.8827476086131,4397.34517396153,54.0,0.10795065928260948,-0.21160393798169952,0.1077338678064981,-0.21055849271585966,0.013829234949633331,0.05792740878262258
106,8,29,404.480912881415,4338.111065579622,422.8827476086131,4397.34517396153,54.0,0.10795065928260948,-0.14944876417411446,0.1077338678064981,-0.14805677624799032,0.013829234949633331,0.04804802951442127
107,30,29,625.9985091941669,4344.425799606012,422.8827476086131,4397.34517396153,54.0,0.10795065928260948,-0.31466755972607446,0.1077338678064981,-0.3093166691309438,0.013829234949633331,0.11225231306690947
108,30,30,625.9985091941669,4344.425799606012,464.0768372445594,4407.064429668476,54.0,0.10795065928260948,-0.22339105327544934,0.1077338678064981,-0.2190047470817431,0.013829234949633331,0.08621880934864352
109,26,30,492.46916862384336,4319.554466150916,464.0768372445594,4407.064429668476,54.0,0.10795065928260948,-0.22849760832850313,0.1077338678064981,-0.22856491006740765,0.013829234949633331,0.05779811229604935
110,8,30,404.480912881415,4338.111065579622,464.0768372445594,4407.064429668476,54.0,0.10795065928260948,-0.2066016712590841,0.1077338678064981,-0.20494389941135127,0.013829234949633331,0.0646945674455275
111,23,30,492.6610906216525,4339.6404706179,464.0768372445594,4407.064429668476,54.0,0.10795065928260948,-0.17905813723339573,0.1077338678064981,-0.17915167547742347,0.013829234949633331,0.04560742629695956
112,24,30,476.8845411410292,4318.364085281663,464.0768372445594,4407.064429668476,54.0,0.10795065928260948,-0.21653371211624767,0.1077338678064981,-0.2162527773189944,0.013829234949633331,0.05836057859702562
113,32,30,334.71484028241383,4482.861045979598,464.0768372445594,4407.064429668476,54.0,0.10795065928260948,-0.2621390791450774,0.1077338678064981,-0.2600178765774735,0.013829234949633331,0.09955570502979495
114,7,30,477.9085898257795,4404.037580305916,464.0768372445594,4407.064429668476,54.0,0.10795065928260948,-0.026379028364911607,0.1077338678064981,-0.026362542608183624,0.013829234949633331,0.009178016018433637
115,32,31,334.71484028241383,4482.861045979598,475.8317961471988,4394.399108234459,54.0,0.10795065928260948,-0.29107905629218933,0.1077338678064981,-0.2890344093486503,0.013829234949633331,0.110182647579617
116,23,31,492.6610906216525,4339.6404706179,475.8317961471988,4394.399108234459,54.0,0.10795065928260948,-0.15237893124440546,0.1077338678064981,-0.15241338388482295,0.013829234949633331,0.035281413335334556
117,24,31,476.8845411410292,4318.364085281663,475.8317961471988,4394.399108234459,54.0,0.10795065928260948,-0.2031180246485279,0.1077338678064981,-0.20317869504069375,0.013829234949633331,0.04721469467188214
118,8,31,404.480912881415,4338.111065579622,475.8317961471988,4394.399108234459,54.0,0.10795065928260948,-0.22373544777022578,0.1077338678064981,-0.2221258993826877,0.013829234949633331,0.06588352666984276
119,30,31,625.9985091941669,4344.425799606012,475.8317961471988,4394.399108234459,54.0,0.10795065928260948,-0.20469323142963322,0.1077338678064981,-0.20014724794031116,0.013829234949633331,0.07776669542721781
120,7,31,477.9085898257795,4404.037580305916,475.8317961471988,4394.399108234459,54.0,0.10795065928260948,-0.025395371980876838,0.1077338678064981,-0.025329652041626367,0.013829234949633331,0.007197587828200723
121,33,31,633.1852302568241,4317.679688677003,475.8317961471988,4394.399108234459,54.0,0.10795065928260948,-0.3102998447406162,0.1077338678064981,-0.30594978689323676,0.013829234949633331,0.09429273326288345
122,34,31,645.8872104090177,4370.307858894735,475.8317961471988,4394.399108234459,54.0,0.10795065928260948,-0.1918695506592891,0.1077338678064981,-0.18673758170711124,0.013829234949633331,0.0820740378089771
123,23,32,492.6610906216525,4339.6404706179,441.7352774844472,4384.348452276274,54.0,0.10795065928260948,-0.17181946039312213,0.1077338678064981,-0.17115727386084612,0.013829234949633331,0.04321575935687182
124,30,32,625.9985091941669,4344.425799606012,441.7352774844472,4384.348452276274,54.0,0.10795065928260948,-0.3001583420790133,0.1077338678064981,-0.29493769703119893,0.013829234949633331,0.099674232969149
125,32,32,334.71484028241383,4482.861045979598,441.7352774844472,4384.348452276274,54.0,0.10795065928260948,-0.24669031059947943,0.1077338678064981,-0.2451248148425814,0.013829234949633331,0.09945652021326329
126,7,32,477.9085898257795,4404.037580305916,441.7352774844472,4384.348452276274,54.0,0.10795065928260948,-0.078460578046021,0.1077338678064981,-0.07835961826565135,0.013829234949633331,0.02648667047729655
127,8,32,404.480912881415,4338.111065579622,441.7352774844472,4384.348452276274,54.0,0.10795065928260948,-0.15157569972817606,0.1077338678064981,-0.14997612713498862,0.013829234949633331,0.045573989172310495
128,32,33,334.71484028241383,4482.861045979598,461.8257494002237,4382.902154782314,54.0,0.10795065928260948,-0.27885637098266935,0.1077338678064981,-0.27715764414908867,0.013829234949633331,0.10911480981802309
129,30,33,625.9985091941669,4344.425799606012,461.8257494002237,4382.902154782314,54.0,0.10795065928260948,-0.25141502419422695,0.1077338678064981,-0.24623339162490468,0.013829234949633331,0.08646387904724186
130,24,33,476.8845411410292,4318.364085281663,461.8257494002237,4382.902154782314,54.0,0.10795065928260948,-0.17409701450152432,0.1077338678064981,-0.17374193064720053,0.013829234949633331,0.04413867294216319
131,23,33,492.6610906216525,4339.6404706179,461.8257494002237,4382.902154782314,54.0,0.10795065928260948,-0.14134780180245693,0.1077338678064981,-0.14115232074277553,0.013829234949633331,0.033606779962288086
132,8,33,404.480912881415,4338.111065579622,461.8257494002237,4382.902154782314,54.0,0.10795065928260948,-0.18929138669060128,0.1077338678064981,-0.1876065070196136,0.013829234949633331,0.05456502619271779
133,7,33,477.9085898257795,4404.037580305916,461.8257494002237,4382.902154782314,54.0,0.10795065928260948,-0.054666251349111905,0.1077338678064981,-0.0546553654520522,0.013829234949633331,0.017561810852980364
134,32,34,334.71484028241383,4482.861045979598,462.3096820238882,4349.882377856321,54.0,0.10795065928260948,-0.3439851565961205,0.1077338678064981,-0.3412312652897,0.013829234949633331,0.1274784507462153
135,44,34,472.0029937650396,4104.126300266757,462.3096820238882,4349.882377856321,54.0,0.10795065928260948,-0.3199911806980662,0.1077338678064981,-0.3095721944420612,0.013829234949633331,0.11027262017753378
136,26,34,492.46916862384336,4319.554466150916,462.3096820238882,4349.882377856321,54.0,0.10795065928260948,-0.11907325569234228,0.1077338678064981,-0.11895529927727451,0.013829234949633331,0.028272101603538775
137,24,34,476.8845411410292,4318.364085281663,462.3096820238882,4349.882377856321,54.0,0.10795065928260948,-0.09905781252080748,0.1077338678064981,-0.09891801395766421,0.013829234949633331,0.024301305250078127
138,8,34,404.480912881415,4338.111065579622,462.3096820238882,4349.882377856321,54.0,0.10795065928260948,-0.18389999639975382,0.1077338678064981,-0.18254292102226038,0.013829234949633331,0.04620944766033121
139,23,34,489.8052239433386,4334.538828818666,462.3096820238882,4349.882377856321,54.0,0.10795065928260948,-0.08957133567304987,0.1077338678064981,-0.08929152754379407,0.013829234949633331,0.020548886496203414
140,7,34,477.9085898257795,4404.037580305916,462.3096820238882,4349.882377856321,54.0,0.10795065928260948,-0.13202152262079228,0.1077338678064981,-0.13168096712310715,0.013829234949633331,0.03647366248086669
