rsn,eqid,ssn,eqX,eqY,staX,staY,zoneUTM,dc_0_mean,Lc_ca_mean,dc_0_med,Lc_ca_med,dc_0_unc,Lc_ca_unc
12,25,4,264.330530090726,3842.899620060988,143.10717359488643,3838.030342010029,54.0,0.0361378687373298,-0.5561804205251697,0.03569819013999038,-0.5547588573282808,0.012635252498927033,0.15569248361263857
13,21,5,103.34699834515416,4117.964937310308,139.77999744006962,3872.595402570746,54.0,0.0361378687373298,-0.685154751596818,0.03569819013999038,-0.6731597551911805,0.012635252498927033,0.27829516567322754
14,25,6,264.330530090726,3842.899620060988,123.08297592290974,3868.4555154718055,54.0,0.0361378687373298,-0.5146285146621337,0.03569819013999038,-0.5112512727077572,0.012635252498927033,0.1683190243778108
15,21,6,103.34699834515416,4117.964937310308,123.08297592290974,3868.4555154718055,54.0,0.0361378687373298,-0.7390425130361891,0.03569819013999038,-0.726905128759514,0.012635252498927033,0.2933122817638736
16,25,7,264.330530090726,3842.899620060988,137.03362976716522,3837.5668472098328,54.0,0.0361378687373298,-0.581912409611671,0.03569819013999038,-0.5802614907133123,0.012635252498927033,0.16472289877767615
17,38,7,292.2609771757026,3909.816818957042,137.03362976716522,3837.5668472098328,54.0,0.0361378687373298,-0.595798780858222,0.03569819013999038,-0.5941465044473538,0.012635252498927033,0.19057447400410285
18,38,8,292.2609771757026,3909.816818957042,172.65571807246388,3903.30306557218,54.0,0.0361378687373298,-0.36431855783052947,0.03569819013999038,-0.3644592521765279,0.012635252498927033,0.12202224114033416
19,25,8,264.330530090726,3842.899620060988,172.65571807246388,3903.30306557218,54.0,0.0361378687373298,-0.2953688735850828,0.03569819013999038,-0.2910965025122904,0.012635252498927033,0.10942638270455542
20,38,9,292.2609771757026,3909.816818957042,169.18230311230798,3841.7481574939534,54.0,0.0361378687373298,-0.46959273781244104,0.03569819013999038,-0.46869780538480865,0.012635252498927033,0.1479718409401052
21,53,9,275.4374088407163,3843.51011953928,169.18230311230798,3841.7481574939534,54.0,0.0361378687373298,-0.45005444140220463,0.03569819013999038,-0.44794942552955763,0.012635252498927033,0.13016444490480075
22,25,9,264.330530090726,3842.899620060988,169.18230311230798,3841.7481574939534,54.0,0.0361378687373298,-0.42688291608818835,0.03569819013999038,-0.425929863689148,0.012635252498927033,0.11801737995161349
23,38,10,292.2609771757026,3909.816818957042,191.90109938987828,3878.2746935665655,54.0,0.0361378687373298,-0.29812490052922985,0.03569819013999038,-0.2972053833476154,0.012635252498927033,0.10473086524942915
24,53,10,275.4374088407163,3843.51011953928,191.90109938987828,3878.2746935665655,54.0,0.0361378687373298,-0.22510673169138,0.03569819013999038,-0.22025812131952413,0.012635252498927033,0.0868237953543091
25,25,10,264.330530090726,3842.899620060988,191.90109938987828,3878.2746935665655,54.0,0.0361378687373298,-0.22102102103301552,0.03569819013999038,-0.21748200022407946,0.012635252498927033,0.08180966264775488
26,25,11,264.330530090726,3842.899620060988,141.44423435963492,3914.1041134189504,54.0,0.0361378687373298,-0.3810627169569018,0.03569819013999038,-0.3743641274396438,0.012635252498927033,0.1472738516804791
27,25,12,264.330530090726,3842.899620060988,143.62984271407734,3856.494018898308,54.0,0.0361378687373298,-0.48116956138155326,0.03569819013999038,-0.47900531285780085,0.012635252498927033,0.14477624695757751
28,38,12,292.2609771757026,3909.816818957042,143.62984271407734,3856.494018898308,54.0,0.0361378687373298,-0.5059927612388208,0.03569819013999038,-0.5041393655296015,0.012635252498927033,0.1679302020044433
29,53,12,275.4374088407163,3843.51011953928,143.62984271407734,3856.494018898308,54.0,0.0361378687373298,-0.4916401269773851,0.03569819013999038,-0.4881237720415137,0.012635252498927033,0.15518306114766584
30,38,13,292.2609771757026,3909.816818957042,140.03220610245066,3900.631536167624,54.0,0.0361378687373298,-0.43410174019816405,0.03569819013999038,-0.43188844381196473,0.012635252498927033,0.15735172050632834
31,28,13,181.0656949265822,4007.0767963031503,140.03220610245066,3900.631536167624,54.0,0.0361378687373298,-0.23719769333196314,0.03569819013999038,-0.22891112986711018,0.012635252498927033,0.11548536602425155
32,38,14,292.2609771757026,3909.816818957042,166.13464768580218,3894.629348195649,54.0,0.0361378687373298,-0.42570592801019824,0.03569819013999038,-0.425419245712762,0.012635252498927033,0.1333228644462153
33,28,14,181.0656949265822,4007.0767963031503,166.13464768580218,3894.629348195649,54.0,0.0361378687373298,-0.2335786404526872,0.03569819013999038,-0.22728939555299624,0.012635252498927033,0.11612150655988565
34,25,14,264.330530090726,3842.899620060988,166.13464768580218,3894.629348195649,54.0,0.0361378687373298,-0.31819871708597347,0.03569819013999038,-0.3136202392378651,0.012635252498927033,0.11487249448690963
35,53,14,275.4374088407163,3843.51011953928,166.13464768580218,3894.629348195649,54.0,0.0361378687373298,-0.31751834691785163,0.03569819013999038,-0.3117875347373369,0.012635252498927033,0.11863781650097352
36,21,14,103.34699834515416,4117.964937310308,166.13464768580218,3894.629348195649,54.0,0.0361378687373298,-0.4939919368130108,0.03569819013999038,-0.48200317822727645,0.012635252498927033,0.24014820806803852
37,21,15,103.34699834515416,4117.964937310308,184.34237201585265,3895.6542281596544,54.0,0.0361378687373298,-0.4669664740749075,0.03569819013999038,-0.45177129323764353,0.012635252498927033,0.2337865260370558
38,25,15,264.330530090726,3842.899620060988,184.34237201585265,3895.6542281596544,54.0,0.0361378687373298,-0.25242221474305493,0.03569819013999038,-0.2485277864493744,0.012635252498927033,0.09445905747135362
39,28,15,181.0656949265822,4007.0767963031503,184.34237201585265,3895.6542281596544,54.0,0.0361378687373298,-0.24327051336461133,0.03569819013999038,-0.23871337261030307,0.012635252498927033,0.11369013330852523
40,53,15,275.4374088407163,3843.51011953928,184.34237201585265,3895.6542281596544,54.0,0.0361378687373298,-0.24992290988515517,0.03569819013999038,-0.24485506022518558,0.012635252498927033,0.09771924372464441
41,38,15,292.2609771757026,3909.816818957042,184.34237201585265,3895.6542281596544,54.0,0.0361378687373298,-0.3685308399780726,0.03569819013999038,-0.3689232013641341,0.012635252498927033,0.11289583423137214
42,28,16,181.0656949265822,4007.0767963031503,201.93033620389085,3898.3572697427626,54.0,0.0361378687373298,-0.24266157471069494,0.03569819013999038,-0.2382945541471766,0.012635252498927033,0.11286091081534205
43,53,16,275.4374088407163,3843.51011953928,201.93033620389085,3898.3572697427626,54.0,0.0361378687373298,-0.18557310161586427,0.03569819013999038,-0.1809402331243765,0.012635252498927033,0.08025856474401155
44,22,16,282.91308227706304,4129.966613278081,201.93033620389085,3898.3572697427626,54.0,0.0361378687373298,-0.8039180840053305,0.03569819013999038,-0.7992020299956332,0.012635252498927033,0.26494717412641283
45,31,16,286.22286085268047,4096.016113555928,201.93033620389085,3898.3572697427626,54.0,0.0361378687373298,-0.6440673592534453,0.03569819013999038,-0.63998479894456,0.012635252498927033,0.22781797713174382
46,38,16,292.2609771757026,3909.816818957042,201.93033620389085,3898.3572697427626,54.0,0.0361378687373298,-0.30225864361285676,0.03569819013999038,-0.3029685100602935,0.012635252498927033,0.09334036167524071
47,21,16,103.34699834515416,4117.964937310308,201.93033620389085,3898.3572697427626,54.0,0.0361378687373298,-0.4522916997474167,0.03569819013999038,-0.43464025974330345,0.012635252498927033,0.2327600604285541
48,25,16,264.330530090726,3842.899620060988,201.93033620389085,3898.3572697427626,54.0,0.0361378687373298,-0.18402884231516373,0.03569819013999038,-0.1803890337907036,0.012635252498927033,0.07724016201902494
49,25,17,264.330530090726,3842.899620060988,156.44613989927444,3875.4647167104135,54.0,0.0361378687373298,-0.387159842078691,0.03569819013999038,-0.38424843523789437,0.012635252498927033,0.12463695361320365
50,21,17,103.34699834515416,4117.964937310308,156.44613989927444,3875.4647167104135,54.0,0.0361378687373298,-0.6096543241292914,0.03569819013999038,-0.5976851991728587,0.012635252498927033,0.27027863358054127
51,38,17,292.2609771757026,3909.816818957042,156.44613989927444,3875.4647167104135,54.0,0.0361378687373298,-0.42024759909466886,0.03569819013999038,-0.4181752918127287,0.012635252498927033,0.1455102779931092
52,53,17,275.4374088407163,3843.51011953928,156.44613989927444,3875.4647167104135,54.0,0.0361378687373298,-0.3847980831435741,0.03569819013999038,-0.3803288061630746,0.012635252498927033,0.13192012785952498
53,53,18,275.4374088407163,3843.51011953928,172.2658209063685,3873.515622530464,54.0,0.0361378687373298,-0.3233596763380131,0.03569819013999038,-0.3198028619843264,0.012635252498927033,0.11163810883824246
54,38,18,292.2609771757026,3909.816818957042,172.2658209063685,3873.515622530464,54.0,0.0361378687373298,-0.3773540835135679,0.03569819013999038,-0.3760998013592498,0.012635252498927033,0.12758551746433447
55,25,18,264.330530090726,3842.899620060988,172.2658209063685,3873.515622530464,54.0,0.0361378687373298,-0.32315059882363745,0.03569819013999038,-0.3210796685493478,0.012635252498927033,0.10459201697121147
56,25,19,264.330530090726,3842.899620060988,179.01893925451702,3867.320308590613,54.0,0.0361378687373298,-0.29622574793362466,0.03569819013999038,-0.2943167976935574,0.012635252498927033,0.09609372530116567
57,53,19,275.4374088407163,3843.51011953928,179.01893925451702,3867.320308590613,54.0,0.0361378687373298,-0.29548066179456445,0.03569819013999038,-0.2919857720411184,0.012635252498927033,0.10425503573317153
58,38,19,292.2609771757026,3909.816818957042,179.01893925451702,3867.320308590613,54.0,0.0361378687373298,-0.3681909481333878,0.03569819013999038,-0.36812697954582524,0.012635252498927033,0.12271370929283548
59,38,20,292.2609771757026,3909.816818957042,128.10338903664118,3851.740618485764,54.0,0.0361378687373298,-0.5522340225908406,0.03569819013999038,-0.5498324877031876,0.012635252498927033,0.18789978970048968
60,25,20,264.330530090726,3842.899620060988,128.10338903664118,3851.740618485764,54.0,0.0361378687373298,-0.5842998994890088,0.03569819013999038,-0.5822702024174934,0.012635252498927033,0.17159519054281297
61,38,21,292.2609771757026,3909.816818957042,174.16005358193937,3855.0147189033455,54.0,0.0361378687373298,-0.41090969085209567,0.03569819013999038,-0.4106299110150932,0.012635252498927033,0.13336569427760844
62,53,21,275.4374088407163,3843.51011953928,174.16005358193937,3855.0147189033455,54.0,0.0361378687373298,-0.3696559460565546,0.03569819013999038,-0.36750628736139607,0.012635252498927033,0.11670578456125298
63,25,21,264.330530090726,3842.899620060988,174.16005358193937,3855.0147189033455,54.0,0.0361378687373298,-0.35670339104579046,0.03569819013999038,-0.355879836371401,0.012635252498927033,0.10583312095094177
64,30,22,625.9985091941669,4344.425799606012,478.15084649167727,4464.183681943689,54.0,0.0361378687373298,-0.2902438354691014,0.03569819013999038,-0.2735386243604843,0.012635252498927033,0.14277651515683598
65,32,22,334.71484028241383,4482.861045979598,478.15084649167727,4464.183681943689,54.0,0.0361378687373298,-0.4880054589626035,0.03569819013999038,-0.4867068621949793,0.012635252498927033,0.17450172191763536
66,23,22,492.6610906216525,4339.6404706179,478.15084649167727,4464.183681943689,54.0,0.0361378687373298,-0.4883072167860685,0.03569819013999038,-0.48754668103966714,0.012635252498927033,0.13520745845652876
67,32,23,334.71484028241383,4482.861045979598,463.0904010410905,4457.560365448071,54.0,0.0361378687373298,-0.45802339011491566,0.03569819013999038,-0.458179930942455,0.012635252498927033,0.1595224219890429
68,56,23,677.3923123197425,4458.591690875839,463.0904010410905,4457.560365448071,54.0,0.0361378687373298,-0.5637134336942158,0.03569819013999038,-0.5554351092646724,0.012635252498927033,0.21990892746770188
69,30,23,625.9985091941669,4344.425799606012,463.0904010410905,4457.560365448071,54.0,0.0361378687373298,-0.3782007609002716,0.03569819013999038,-0.36631943214360124,0.012635252498927033,0.1641384936942373
70,23,23,492.6610906216525,4339.6404706179,463.0904010410905,4457.560365448071,54.0,0.0361378687373298,-0.4390449295891598,0.03569819013999038,-0.43720873743125044,0.012635252498927033,0.1296609864943844
71,30,24,625.9985091941669,4344.425799606012,437.3541612908576,4458.895894433887,54.0,0.0361378687373298,-0.5103213607319999,0.03569819013999038,-0.5008460172293248,0.012635252498927033,0.20152561612676947
72,7,24,477.9085898257795,4404.037580305916,437.3541612908576,4458.895894433887,54.0,0.0361378687373298,-0.19278103928769535,0.03569819013999038,-0.19031330385979162,0.012635252498927033,0.07830918906620252
73,32,24,334.71484028241383,4482.861045979598,437.3541612908576,4458.895894433887,54.0,0.0361378687373298,-0.3854760506617381,0.03569819013999038,-0.3858877082095505,0.012635252498927033,0.1287084593861882
74,23,24,492.6610906216525,4339.6404706179,437.3541612908576,4458.895894433887,54.0,0.0361378687373298,-0.40777579450517853,0.03569819013999038,-0.4025704477215665,0.012635252498927033,0.1430597476162138
75,23,25,492.6610906216525,4339.6404706179,413.6573433925362,4471.4083781216295,54.0,0.0361378687373298,-0.45939927462241914,0.03569819013999038,-0.451781269438566,0.012635252498927033,0.16926736901686726
76,32,25,334.71484028241383,4482.861045979598,413.6573433925362,4471.4083781216295,54.0,0.0361378687373298,-0.299160108339929,0.03569819013999038,-0.29957305734130873,0.012635252498927033,0.09735385405318571
77,30,26,625.9985091941669,4344.425799606012,420.6163417766562,4415.183917581038,54.0,0.0361378687373298,-0.592825253423401,0.03569819013999038,-0.5820445707539993,0.012635252498927033,0.20228495710454186
78,32,26,334.71484028241383,4482.861045979598,420.6163417766562,4415.183917581038,54.0,0.0361378687373298,-0.33379590583607643,0.03569819013999038,-0.3300959502918298,0.012635252498927033,0.13078737671205753
79,7,26,477.9085898257795,4404.037580305916,420.6163417766562,4415.183917581038,54.0,0.0361378687373298,-0.13810561222813353,0.03569819013999038,-0.1348742605600859,0.012635252498927033,0.06397216553567382
80,23,26,492.6610906216525,4339.6404706179,420.6163417766562,4415.183917581038,54.0,0.0361378687373298,-0.256461799426583,0.03569819013999038,-0.24949832129202776,0.012635252498927033,0.10777777524096212
81,8,26,404.480912881415,4338.111065579622,420.6163417766562,4415.183917581038,54.0,0.0361378687373298,-0.3210187500551864,0.03569819013999038,-0.31915956977220444,0.012635252498927033,0.10269483811104911
82,32,27,334.71484028241383,4482.861045979598,401.3841185749654,4415.951924993758,54.0,0.0361378687373298,-0.30623030679217755,0.03569819013999038,-0.30407362028593976,0.012635252498927033,0.11658441656829995
83,30,27,625.9985091941669,4344.425799606012,401.3841185749654,4415.951924993758,54.0,0.0361378687373298,-0.6474306862297313,0.03569819013999038,-0.6347585536486182,0.012635252498927033,0.22291559818870627
84,8,27,404.480912881415,4338.111065579622,401.3841185749654,4415.951924993758,54.0,0.0361378687373298,-0.3167623859847046,0.03569819013999038,-0.3148809271899566,0.012635252498927033,0.1015614015977739
85,23,27,492.6610906216525,4339.6404706179,401.3841185749654,4415.951924993758,54.0,0.0361378687373298,-0.2881751974816047,0.03569819013999038,-0.2795784097326185,0.012635252498927033,0.12542735193568513
86,8,28,404.480912881415,4338.111065579622,422.8827476086131,4397.34517396153,54.0,0.0361378687373298,-0.2796636267795167,0.03569819013999038,-0.2790051224429741,0.012635252498927033,0.08417908523403266
87,30,28,625.9985091941669,4344.425799606012,422.8827476086131,4397.34517396153,54.0,0.0361378687373298,-0.5890253323120059,0.03569819013999038,-0.5786835693018582,0.012635252498927033,0.19537831429523347
88,24,28,476.8845411410292,4318.364085281663,422.8827476086131,4397.34517396153,54.0,0.0361378687373298,-0.2324115778613284,0.03569819013999038,-0.22765989324461802,0.012635252498927033,0.10416693614899936
89,23,28,492.6610906216525,4339.6404706179,422.8827476086131,4397.34517396153,54.0,0.0361378687373298,-0.20896224217198345,0.03569819013999038,-0.20229519112925698,0.012635252498927033,0.09239610064720567
90,32,28,334.71484028241383,4482.861045979598,422.8827476086131,4397.34517396153,54.0,0.0361378687373298,-0.3822772838947516,0.03569819013999038,-0.37809435770871697,0.012635252498927033,0.14880304361825675
91,7,29,477.9085898257795,4404.037580305916,464.0768372445594,4407.064429668476,54.0,0.0361378687373298,-0.047052507475304046,0.03569819013999038,-0.04647529532798475,0.012635252498927033,0.017023129815493962
92,8,29,404.480912881415,4338.111065579622,464.0768372445594,4407.064429668476,54.0,0.0361378687373298,-0.3200994580849226,0.03569819013999038,-0.31698646377048084,0.012635252498927033,0.11021758916057504
93,32,29,334.71484028241383,4482.861045979598,464.0768372445594,4407.064429668476,54.0,0.0361378687373298,-0.43354627191021783,0.03569819013999038,-0.4281559836376923,0.012635252498927033,0.17699820973946012
94,30,29,625.9985091941669,4344.425799606012,464.0768372445594,4407.064429668476,54.0,0.0361378687373298,-0.5023869567812804,0.03569819013999038,-0.49436666741636925,0.012635252498927033,0.15673483067650598
95,24,29,476.8845411410292,4318.364085281663,464.0768372445594,4407.064429668476,54.0,0.0361378687373298,-0.21466160385910799,0.03569819013999038,-0.20967577048769276,0.012635252498927033,0.09098598320487454
96,26,29,492.46916862384336,4319.554466150916,464.0768372445594,4407.064429668476,54.0,0.0361378687373298,-0.30427884507264313,0.03569819013999038,-0.30115566154033446,0.012635252498927033,0.09464093557205702
97,23,29,492.6610906216525,4339.6404706179,464.0768372445594,4407.064429668476,54.0,0.0361378687373298,-0.26112324787014957,0.03569819013999038,-0.2592680407933919,0.012635252498927033,0.07538229656666029
98,33,30,633.1852302568241,4317.679688677003,475.8317961471988,4394.399108234459,54.0,0.0361378687373298,-0.6333428995282367,0.03569819013999038,-0.6305202657807873,0.012635252498927033,0.170622699470001
99,7,30,477.9085898257795,4404.037580305916,475.8317961471988,4394.399108234459,54.0,0.0361378687373298,-0.05326217530640785,0.03569819013999038,-0.053087605037221396,0.012635252498927033,0.012547276638534404
100,8,30,404.480912881415,4338.111065579622,475.8317961471988,4394.399108234459,54.0,0.0361378687373298,-0.3510609393870274,0.03569819013999038,-0.35010465056828693,0.012635252498927033,0.11113585407530402
101,34,30,645.8872104090177,4370.307858894735,475.8317961471988,4394.399108234459,54.0,0.0361378687373298,-0.39149322771537043,0.03569819013999038,-0.38184416637087515,0.012635252498927033,0.13922553320001851
102,30,30,625.9985091941669,4344.425799606012,475.8317961471988,4394.399108234459,54.0,0.0361378687373298,-0.4595654851547535,0.03569819013999038,-0.4521558184198365,0.012635252498927033,0.1389247270718828
103,23,30,492.6610906216525,4339.6404706179,475.8317961471988,4394.399108234459,54.0,0.0361378687373298,-0.23677953226253928,0.03569819013999038,-0.23645271595439965,0.012635252498927033,0.05781736231920446
104,24,30,476.8845411410292,4318.364085281663,475.8317961471988,4394.399108234459,54.0,0.0361378687373298,-0.2931508615310464,0.03569819013999038,-0.29206557785503084,0.012635252498927033,0.0770816186240671
105,32,30,334.71484028241383,4482.861045979598,475.8317961471988,4394.399108234459,54.0,0.0361378687373298,-0.4712985384009587,0.03569819013999038,-0.4651585842559678,0.012635252498927033,0.1936697485438937
106,8,31,404.480912881415,4338.111065579622,441.7352774844472,4384.348452276274,54.0,0.0361378687373298,-0.24675887351540446,0.03569819013999038,-0.24557950063674583,0.012635252498927033,0.07730391404469653
107,30,31,625.9985091941669,4344.425799606012,441.7352774844472,4384.348452276274,54.0,0.0361378687373298,-0.5694075017871177,0.03569819013999038,-0.5621242000556127,0.012635252498927033,0.17418654236685444
108,23,31,492.6610906216525,4339.6404706179,441.7352774844472,4384.348452276274,54.0,0.0361378687373298,-0.16799634914593337,0.03569819013999038,-0.16376586434175558,0.012635252498927033,0.06739642849431553
109,7,31,477.9085898257795,4404.037580305916,441.7352774844472,4384.348452276274,54.0,0.0361378687373298,-0.11323185620835495,0.03569819013999038,-0.11047433029575043,0.012635252498927033,0.04471359713273143
110,32,31,334.71484028241383,4482.861045979598,441.7352774844472,4384.348452276274,54.0,0.0361378687373298,-0.41523664253085235,0.03569819013999038,-0.4080761066069927,0.012635252498927033,0.17133286207475867
111,24,32,476.8845411410292,4318.364085281663,461.8257494002237,4382.902154782314,54.0,0.0361378687373298,-0.1448818420482892,0.03569819013999038,-0.14101752028259942,0.012635252498927033,0.0661297556835225
112,7,32,477.9085898257795,4404.037580305916,461.8257494002237,4382.902154782314,54.0,0.0361378687373298,-0.08710064336106668,0.03569819013999038,-0.08560979368639661,0.012635252498927033,0.029369980481811032
113,23,32,492.6610906216525,4339.6404706179,461.8257494002237,4382.902154782314,54.0,0.0361378687373298,-0.1692888736749923,0.03569819013999038,-0.16728174958843084,0.012635252498927033,0.053205336021551385
114,32,32,334.71484028241383,4482.861045979598,461.8257494002237,4382.902154782314,54.0,0.0361378687373298,-0.4478234074814368,0.03569819013999038,-0.44004993644414075,0.012635252498927033,0.18704714327239064
115,8,32,404.480912881415,4338.111065579622,461.8257494002237,4382.902154782314,54.0,0.0361378687373298,-0.3002798604148663,0.03569819013999038,-0.3003050102363353,0.012635252498927033,0.09258794353709335
116,30,32,625.9985091941669,4344.425799606012,461.8257494002237,4382.902154782314,54.0,0.0361378687373298,-0.5081248795117005,0.03569819013999038,-0.502327818639683,0.012635252498927033,0.15209407009892362
117,32,33,334.71484028241383,4482.861045979598,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.5480214935548338,0.03569819013999038,-0.5413062649462158,0.012635252498927033,0.22008870089736993
118,33,33,633.1852302568241,4317.679688677003,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.5512709585736041,0.03569819013999038,-0.5465853251071601,0.012635252498927033,0.175871607450118
119,8,33,404.480912881415,4338.111065579622,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.2544737379972821,0.03569819013999038,-0.25294679107572215,0.012635252498927033,0.0749959887256822
120,26,33,492.46916862384336,4319.554466150916,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.11213559549472486,0.03569819013999038,-0.11021944974539324,0.012635252498927033,0.04312767745746869
121,44,33,472.0029937650396,4104.126300266757,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.36248974462529093,0.03569819013999038,-0.34485056798264696,0.012635252498927033,0.184323105021827
122,30,33,625.9985091941669,4344.425799606012,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.5931468895906747,0.03569819013999038,-0.5888505907800046,0.012635252498927033,0.16037129474796832
123,24,33,476.8845411410292,4318.364085281663,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.07741546639682102,0.03569819013999038,-0.0756774461790157,0.012635252498927033,0.03546669968156776
124,23,33,489.8052239433386,4334.538828818666,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.07884868725168692,0.03569819013999038,-0.07731572710216869,0.012635252498927033,0.030666156717085502
125,7,33,477.9085898257795,4404.037580305916,462.3096820238882,4349.882377856321,54.0,0.0361378687373298,-0.15382318311424348,0.03569819013999038,-0.1506578253056525,0.012635252498927033,0.057655619795218375
126,7,34,477.9085898257795,4404.037580305916,430.0693145736199,4338.606545961896,54.0,0.0361378687373298,-0.2598673206268925,0.03569819013999038,-0.2569072489244856,0.012635252498927033,0.09211112563594344
127,44,34,472.0029937650396,4104.126300266757,430.0693145736199,4338.606545961896,54.0,0.0361378687373298,-0.40117913843708264,0.03569819013999038,-0.3794804803651329,0.012635252498927033,0.18145052722380062
128,32,34,334.71484028241383,4482.861045979598,430.0693145736199,4338.606545961896,54.0,0.0361378687373298,-0.640319856514669,0.03569819013999038,-0.6371248088078225,0.012635252498927033,0.22517718929337735
129,30,34,625.9985091941669,4344.425799606012,430.0693145736199,4338.606545961896,54.0,0.0361378687373298,-0.6943686383785181,0.03569819013999038,-0.6885346356183177,0.012635252498927033,0.19689176265679043
130,23,34,477.3861806054903,4312.148199732568,430.0693145736199,4338.606545961896,54.0,0.0361378687373298,-0.18500012892274048,0.03569819013999038,-0.18289534756593082,0.012635252498927033,0.06249001427303992
131,8,34,404.480912881415,4338.111065579622,430.0693145736199,4338.606545961896,54.0,0.0361378687373298,-0.16838540100983193,0.03569819013999038,-0.16853165830636702,0.012635252498927033,0.041395290925260037
132,26,34,492.46916862384336,4319.554466150916,430.0693145736199,4338.606545961896,54.0,0.0361378687373298,-0.19296143474043373,0.03569819013999038,-0.19022943961047284,0.012635252498927033,0.07177472314549804
133,24,34,476.8845411410292,4318.364085281663,430.0693145736199,4338.606545961896,54.0,0.0361378687373298,-0.16549189049106786,0.03569819013999038,-0.1633097569451329,0.012635252498927033,0.058325659256936106
134,26,35,492.46916862384336,4319.554466150916,452.48668196591865,4321.181261560588,54.0,0.0361378687373298,-0.13101211155418319,0.03569819013999038,-0.1298813825826603,0.012635252498927033,0.04476602501168539
135,44,35,472.0029937650396,4104.126300266757,452.48668196591865,4321.181261560588,54.0,0.0361378687373298,-0.3036723922334102,0.03569819013999038,-0.2874842362910589,0.012635252498927033,0.15631594665620852
136,8,35,404.480912881415,4338.111065579622,452.48668196591865,4321.181261560588,54.0,0.0361378687373298,-0.25463017943989413,0.03569819013999038,-0.25402221677892417,0.012635252498927033,0.0684010289812984
137,30,35,625.9985091941669,4344.425799606012,452.48668196591865,4321.181261560588,54.0,0.0361378687373298,-0.6478313063213939,0.03569819013999038,-0.6435930176663929,0.012635252498927033,0.17506808318193773
138,23,35,475.2952963933525,4308.492411153248,452.48668196591865,4321.181261560588,54.0,0.0361378687373298,-0.08415218379425364,0.03569819013999038,-0.08328876026857285,0.012635252498927033,0.028979155530467194
139,24,35,476.8845411410292,4318.364085281663,452.48668196591865,4321.181261560588,54.0,0.0361378687373298,-0.08240052083963047,0.03569819013999038,-0.08157543624981398,0.012635252498927033,0.02834254365918956
140,32,35,334.71484028241383,4482.861045979598,452.48668196591865,4321.181261560588,54.0,0.0361378687373298,-0.7251434463063836,0.03569819013999038,-0.7213581236504355,0.012635252498927033,0.2560158157355652
141,7,35,477.9085898257795,4404.037580305916,452.48668196591865,4321.181261560588,54.0,0.0361378687373298,-0.21577570374464564,0.03569819013999038,-0.21098903200297098,0.012635252498927033,0.08765819148041418
